[일시]일신방직,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1987/04/07,33900,33900,33900,33900,0.0,0.00%,33900,29955,24153,20050,0,N/A
1987/04/06,33900,33900,33900,33900,0.0,0.00%,33900,29535,23859,19892,0,N/A
1987/04/04,33900,33900,33900,33900,0.0,0.00%,33600,29115,23565,19735,0,N/A
1987/04/03,33900,33900,33900,33900,0.0,0.00%,33000,28670,23270,19578,0,N/A
1987/04/02,33900,33900,33900,33900,0.0,0.00%,32100,28222,22976,19421,0,N/A
1987/04/01,33900,33900,33900,33900,▲1500,＋4.63%,31070,27723,22682,19263,0,N/A
1987/03/31,32400,32400,32400,32400,▲1500,＋4.85%,29920,27211,22388,19105,0,N/A
1987/03/30,30900,30900,30900,30900,▲1500,＋5.10%,29070,26771,22119,18959,20,N/A
1987/03/28,29400,29400,29400,29400,▲650,＋2.26%,28510,26404,21875,18825,4000,N/A
1987/03/27,28750,28750,28750,28750,▲600,＋2.13%,28250,26111,21655,18705,0,N/A
1987/03/26,28150,28150,28150,28150,0.0,0.00%,28010,25851,21447,18589,0,N/A
1987/03/25,28150,28150,28150,28150,▲50,＋0.18%,27890,25621,21249,18479,0,N/A
1987/03/24,28100,28100,28100,28100,0.0,0.00%,27770,25391,21050,18368,0,N/A
1987/03/23,28100,28100,28100,28100,▲550,＋2.00%,27660,25164,20853,18258,0,N/A
1987/03/21,27550,27550,27550,27550,0.0,0.00%,27250,24936,20655,18148,0,N/A
1987/03/20,27550,27550,27550,27550,0.0,0.00%,26840,24736,20467,18042,0,N/A
1987/03/19,27550,27550,27550,27550,0.0,0.00%,26430,24536,20279,17935,0,N/A
1987/03/18,27550,27550,27550,27550,▲1500,＋5.76%,26020,24336,20090,17827,0,N/A
1987/03/17,26050,26050,26050,26050,▲550,＋2.16%,25510,24086,19902,17718,0,N/A
1987/03/16,25500,25500,25500,25500,0.0,0.00%,25286,23861,19739,17622,0,N/A
1987/03/14,25500,25500,25500,25500,0.0,0.00%,24972,23614,19585,17530,0,N/A
1987/03/13,25500,25500,25500,25500,▲500,＋2.00%,24604,23336,19426,17438,0,N/A
1987/03/12,25000,25000,25000,25000,▲70,＋0.28%,24224,23059,19268,17344,0,N/A
1987/03/11,24930,24930,24930,24930,▲1000,＋4.18%,23934,22801,19118,17254,0,N/A
1987/03/09,23930,23930,23930,23930,▲270,＋1.14%,23658,22545,18969,17164,6300,N/A
1987/03/07,23660,23660,23660,23660,▲60,＋0.25%,23582,22336,18837,17083,0,N/A
1987/03/06,23600,23600,23600,23600,▲50,＋0.21%,23560,22128,18709,17005,0,N/A
1987/03/05,23550,23550,23550,23550,0.0,0.00%,23550,21948,18583,16927,0,N/A
1987/03/04,23550,23550,23550,23550,0.0,0.00%,23550,21770,18457,16849,0,N/A
1987/03/03,23550,23550,23550,23550,0.0,0.00%,23550,21593,18331,16771,0,N/A
1987/03/02,23550,23550,23550,23550,0.0,0.00%,23550,21415,18205,16693,0,N/A
1987/02/28,23550,23550,23550,23550,0.0,0.00%,23550,21238,18088,16615,0,N/A
1987/02/27,23550,23550,23550,23550,0.0,0.00%,23550,21010,17970,16538,0,N/A
1987/02/26,23550,23550,23550,23550,0.0,0.00%,23350,20733,17853,16460,0,N/A
1987/02/25,23550,23550,23550,23550,0.0,0.00%,22950,20480,17735,16382,0,N/A
1987/02/24,23550,23550,23550,23550,0.0,0.00%,22350,20228,17618,16304,0,N/A
1987/02/23,23550,23550,23550,23550,▲1000,＋4.43%,21630,19975,17500,16226,0,N/A
1987/02/21,22550,22550,22550,22550,▲1000,＋4.64%,20910,19673,17383,16149,0,N/A
1987/02/20,21550,21550,21550,21550,▲1000,＋4.87%,20370,19370,17282,16079,0,N/A
1987/02/19,20550,20550,20550,20550,▲600,＋3.01%,20020,19105,17198,16018,4400,N/A
1987/02/18,19950,19950,19950,19950,0.0,0.00%,19860,18890,17130,15965,0,N/A
1987/02/17,19950,19950,19950,19950,▲100,＋0.50%,19770,18705,17073,15917,0,N/A
1987/02/16,19850,19850,19850,19850,▲50,＋0.25%,19780,18520,17015,15870,100,N/A
1987/02/14,19800,19800,19800,19800,▲50,＋0.25%,19810,18340,16959,15823,0,N/A
1987/02/13,19750,19750,19750,19750,▲250,＋1.28%,19850,18163,16896,15776,0,N/A
1987/02/12,19500,19500,19500,19500,▼500,－2.50%,19900,17988,16822,15730,9400,N/A
1987/02/11,20000,20000,20000,20000,0.0,0.00%,20000,17825,16751,15686,0,N/A
1987/02/10,20000,20000,20000,20000,0.0,0.00%,19800,17638,16669,15638,0,N/A
1987/02/09,20000,20000,20000,20000,0.0,0.00%,19400,17450,16586,15590,0,N/A
1987/02/07,20000,20000,20000,20000,0.0,0.00%,19100,17263,16504,15541,0,N/A
1987/02/06,20000,20000,20000,20000,▲1000,＋5.26%,18800,17075,16421,15493,0,N/A
1987/02/05,19000,19000,19000,19000,▲1000,＋5.56%,18500,16888,16339,15445,0,N/A
1987/02/04,18000,18000,18000,18000,▼500,－2.70%,18200,16750,16273,15405,7900,N/A
1987/02/03,18500,18500,18500,18500,0.0,0.00%,17900,16663,16224,15373,0,N/A
1987/02/02,18500,18500,18500,18500,0.0,0.00%,17450,16550,16166,15337,0,N/A
1987/01/31,18500,18500,18500,18500,▲1000,＋5.71%,17000,16438,16109,15302,0,N/A
1987/01/30,17500,17500,17500,17500,▲1000,＋6.06%,16550,16325,16051,15266,0,N/A
1987/01/28,16500,16500,16500,16500,▲250,＋1.54%,16300,16263,16010,15238,0,N/A
1987/01/27,16250,16250,16250,16250,0.0,0.00%,16250,16250,15986,15219,2000,N/A
1987/01/26,16250,16250,16250,16250,0.0,0.00%,16250,16250,15966,15202,0,N/A
1987/01/24,16250,16250,16250,16250,0.0,0.00%,16250,16250,15946,15185,0,N/A
1987/01/23,16250,16250,16250,16250,0.0,0.00%,16250,16238,15926,15168,0,N/A
1987/01/22,16250,16250,16250,16250,0.0,0.00%,16250,16225,15906,15151,0,N/A
1987/01/21,16250,16250,16250,16250,0.0,0.00%,16250,16213,15886,15134,0,N/A
1987/01/20,16250,16250,16250,16250,0.0,0.00%,16250,16200,15866,15117,0,N/A
1987/01/19,16250,16250,16250,16250,0.0,0.00%,16250,16188,15844,15100,0,N/A
1987/01/17,16250,16250,16250,16250,0.0,0.00%,16250,16175,15821,15083,0,N/A
1987/01/16,16250,16250,16250,16250,0.0,0.00%,16250,16163,15799,15066,0,N/A
1987/01/15,16250,16250,16250,16250,0.0,0.00%,16250,16150,15776,15049,0,N/A
1987/01/14,16250,16250,16250,16250,0.0,0.00%,16250,16138,15754,15031,0,N/A
1987/01/13,16250,16250,16250,16250,0.0,0.00%,16250,16125,15731,15014,0,N/A
1987/01/12,16250,16250,16250,16250,0.0,0.00%,16250,16138,15709,14997,0,N/A
1987/01/10,16250,16250,16250,16250,0.0,0.00%,16250,16150,15686,14980,0,N/A
1987/01/09,16250,16250,16250,16250,0.0,0.00%,16250,16163,15664,14963,0,N/A
1987/01/08,16250,16250,16250,16250,0.0,0.00%,16250,16175,15640,14946,0,N/A
1987/01/07,16250,16250,16250,16250,0.0,0.00%,16250,16188,15616,14929,0,N/A
1987/01/06,16250,16250,16250,16250,0.0,0.00%,16200,16200,15590,14912,0,N/A
1987/01/05,16250,16250,16250,16250,0.0,0.00%,16150,16213,15564,14895,0,N/A
1986/12/26,16250,16250,16250,16250,0.0,0.00%,16100,16225,15535,14878,0,N/A
1986/12/24,16250,16250,16250,16250,▲250,＋1.56%,16050,16238,15505,14861,100,N/A
1986/12/23,16000,16000,16000,16000,0.0,0.00%,16000,16250,15476,14844,0,N/A
1986/12/22,16000,16000,16000,16000,0.0,0.00%,16000,16275,15449,14829,0,N/A
1986/12/20,16000,16000,16000,16000,0.0,0.00%,16000,16300,15419,14814,0,N/A
1986/12/19,16000,16000,16000,16000,0.0,0.00%,16000,16325,15390,14798,0,N/A
1986/12/18,16000,16000,16000,16000,0.0,0.00%,16000,16325,15360,14783,0,N/A
1986/12/17,16000,16000,16000,16000,0.0,0.00%,16000,16291,15330,14768,0,N/A
1986/12/16,16000,16000,16000,16000,0.0,0.00%,16100,16254,15300,14752,0,N/A
1986/12/15,16000,16000,16000,16000,0.0,0.00%,16200,16206,15271,14736,0,N/A
1986/12/13,16000,16000,16000,16000,0.0,0.00%,16300,16159,15241,14721,0,N/A
1986/12/12,16000,16000,16000,16000,▼500,－3.03%,16400,16111,15211,14704,0,N/A
1986/12/11,16500,16500,16500,16500,0.0,0.00%,16500,16064,15181,14688,0,N/A
1986/12/10,16500,16500,16500,16500,0.0,0.00%,16500,15991,15143,14668,0,N/A
1986/12/09,16500,16500,16500,16500,0.0,0.00%,16500,15919,15105,14647,0,N/A
1986/12/08,16500,16500,16500,16500,0.0,0.00%,16500,15846,15067,14626,0,N/A
1986/12/06,16500,16500,16500,16500,0.0,0.00%,16500,15774,15029,14605,0,N/A
1986/12/05,16500,16500,16500,16500,0.0,0.00%,16500,15701,14991,14584,0,N/A
1986/12/04,16500,16500,16500,16500,0.0,0.00%,16500,15629,14953,14563,0,N/A
1986/12/03,16500,16500,16500,16500,0.0,0.00%,16500,15556,14915,14541,0,N/A
1986/12/02,16500,16500,16500,16500,0.0,0.00%,16500,15484,14877,14520,0,N/A
1986/12/01,16500,16500,16500,16500,0.0,0.00%,16400,15411,14839,14499,0,N/A
1986/11/29,16500,16500,16500,16500,0.0,0.00%,16163,15339,14801,14478,0,N/A
1986/11/28,16500,16500,16500,16500,0.0,0.00%,15914,15266,14762,14455,0,N/A
1986/11/27,16500,16500,16500,16500,▲500,＋3.13%,15624,15194,14724,14433,0,N/A
1986/11/26,15325,16000,15325,16000,▲685,＋4.47%,15334,15121,14686,14410,4360,N/A
1986/11/25,15315,15315,15315,15315,▲60,＋0.39%,15144,15074,14657,14392,4000,N/A
1986/11/24,15255,15255,15255,15255,▲205,＋1.36%,15091,15053,14638,14379,0,N/A
1986/11/22,15050,15050,15050,15050,0.0,0.00%,15050,15035,14621,14367,0,N/A
1986/11/21,15050,15050,15050,15050,0.0,0.00%,15050,15028,14607,14356,0,N/A
1986/11/20,15050,15050,15050,15050,0.0,0.00%,15050,15020,14593,14346,0,N/A
1986/11/19,15050,15050,15050,15050,0.0,0.00%,15050,15013,14579,14335,0,N/A
1986/11/18,15050,15050,15050,15050,0.0,0.00%,15050,15005,14565,14324,0,N/A
1986/11/17,15050,15050,15050,15050,0.0,0.00%,15050,14998,14551,14313,0,N/A
1986/11/15,15050,15050,15050,15050,0.0,0.00%,15050,14990,14537,14302,0,N/A
1986/11/14,15050,15050,15050,15050,0.0,0.00%,15050,14983,14523,14291,0,N/A
1986/11/13,15050,15050,15050,15050,0.0,0.00%,15050,14973,14509,14280,0,N/A
1986/11/12,15050,15050,15050,15050,0.0,0.00%,15050,14960,14495,14269,0,N/A
1986/11/11,15050,15050,15050,15050,0.0,0.00%,15050,14943,14480,14257,0,N/A
1986/11/10,15050,15050,15050,15050,0.0,0.00%,15050,14923,14466,14246,0,N/A
1986/11/08,15050,15050,15050,15050,0.0,0.00%,15050,14895,14452,14235,0,N/A
1986/11/07,15050,15050,15050,15050,0.0,0.00%,15050,14868,14438,14224,0,N/A
1986/11/06,15050,15050,15050,15050,0.0,0.00%,15020,14840,14424,14212,0,N/A
1986/11/05,15050,15050,15050,15050,0.0,0.00%,14990,14806,14410,14201,0,N/A
1986/11/04,15050,15050,15050,15050,0.0,0.00%,14960,14765,14396,14190,0,N/A
1986/11/03,15050,15050,15050,15050,▲150,＋1.01%,14930,14723,14382,14179,0,N/A
1986/11/01,14900,14900,14900,14900,0.0,0.00%,14900,14681,14368,14167,0,N/A
1986/10/31,14900,14900,14900,14900,0.0,0.00%,14900,14647,14356,14157,0,N/A
1986/10/30,14900,14900,14900,14900,0.0,0.00%,14900,14613,14344,14147,0,N/A
1986/10/29,14900,14900,14900,14900,0.0,0.00%,14900,14578,14333,14137,0,N/A
1986/10/28,14900,14900,14900,14900,0.0,0.00%,14900,14544,14321,14126,0,N/A
1986/10/27,14900,14900,14900,14900,0.0,0.00%,14890,14510,14309,14115,0,N/A
1986/10/25,14900,14900,14900,14900,0.0,0.00%,14870,14476,14298,14104,0,N/A
1986/10/24,14900,14900,14900,14900,0.0,0.00%,14830,14441,14286,14093,0,N/A
1986/10/23,14900,14900,14900,14900,▲50,＋0.34%,14780,14407,14274,14082,60,N/A
1986/10/22,14850,14850,14850,14850,▲50,＋0.34%,14700,14373,14263,14071,0,N/A
1986/10/21,14800,14800,14800,14800,▲100,＋0.68%,14630,14341,14252,14060,0,N/A
1986/10/20,14700,14700,14700,14700,▲50,＋0.34%,14570,14312,14242,14049,40,N/A
1986/10/18,14650,14650,14650,14650,▲150,＋1.03%,14505,14288,14233,14040,0,N/A
1986/10/17,14500,14500,14500,14500,0.0,0.00%,14418,14266,14226,14031,0,N/A
1986/10/16,14500,14500,14500,14500,0.0,0.00%,14361,14252,14221,14023,0,N/A
1986/10/15,14500,14500,14500,14500,▲125,＋0.87%,14304,14237,14216,14015,60,N/A
1986/10/14,14375,14375,14375,14375,▲160,＋1.13%,14247,14223,14211,14007,0,N/A
1986/10/13,14215,14215,14215,14215,0.0,0.00%,14215,14215,14208,14000,0,N/A
1986/10/11,14215,14215,14215,14215,0.0,0.00%,14215,14215,14208,13994,0,N/A
1986/10/10,14215,14215,14215,14215,0.0,0.00%,14215,14215,14207,13989,0,N/A
1986/10/08,14215,14215,14215,14215,0.0,0.00%,14215,14215,14206,13983,0,N/A
1986/10/07,14215,14215,14215,14215,0.0,0.00%,14215,14215,14205,13977,0,N/A
1986/10/06,14215,14215,14215,14215,0.0,0.00%,14215,14215,14204,13971,0,N/A
1986/10/04,14215,14215,14215,14215,0.0,0.00%,14215,14215,14202,13965,0,N/A
1986/10/02,14215,14215,14215,14215,0.0,0.00%,14215,14215,14200,13959,0,N/A
1986/09/30,14215,14215,14215,14215,0.0,0.00%,14215,14215,14197,13953,0,N/A
1986/09/29,14215,14215,14215,14215,0.0,0.00%,14215,14214,14195,13947,0,N/A
1986/09/27,14215,14215,14215,14215,0.0,0.00%,14215,14214,14192,13941,0,N/A
1986/09/26,14215,14215,14215,14215,0.0,0.00%,14215,14213,14188,13935,0,N/A
1986/09/25,14215,14215,14215,14215,0.0,0.00%,14215,14213,14185,13929,0,N/A
1986/09/24,14215,14215,14215,14215,0.0,0.00%,14215,14212,14181,13922,0,N/A
1986/09/23,14215,14215,14215,14215,0.0,0.00%,14215,14212,14177,13914,0,N/A
1986/09/22,14215,14215,14215,14215,0.0,0.00%,14215,14211,14172,13906,0,N/A
1986/09/20,14215,14215,14215,14215,0.0,0.00%,14215,14211,14168,13897,0,N/A
1986/09/17,14215,14215,14215,14215,0.0,0.00%,14215,14210,14164,13889,0,N/A
1986/09/16,14215,14215,14215,14215,0.0,0.00%,14215,14210,14159,13880,0,N/A
1986/09/15,14215,14215,14215,14215,0.0,0.00%,14215,14209,14155,13871,0,N/A
1986/09/13,14215,14215,14215,14215,0.0,0.00%,14215,14209,14148,13862,0,N/A
1986/09/12,14215,14215,14215,14215,0.0,0.00%,14215,14208,14141,13852,0,N/A
1986/09/11,14215,14215,14215,14215,0.0,0.00%,14215,14207,14134,13842,0,N/A
1986/09/10,14215,14215,14215,14215,0.0,0.00%,14214,14207,14128,13832,0,N/A
1986/09/09,14215,14215,14215,14215,0.0,0.00%,14212,14206,14120,13820,0,N/A
1986/09/08,14215,14215,14215,14215,0.0,0.00%,14210,14205,14113,13806,0,N/A
1986/09/06,14215,14215,14215,14215,▲5,＋0.04%,14208,14204,14106,13792,0,N/A
1986/09/05,14210,14210,14210,14210,▲5,＋0.04%,14206,14204,14098,13778,0,N/A
1986/09/04,14205,14205,14205,14205,0.0,0.00%,14205,14203,14091,13763,0,N/A
1986/09/03,14205,14205,14205,14205,0.0,0.00%,14205,14203,14083,13748,0,N/A
1986/09/02,14205,14205,14205,14205,0.0,0.00%,14205,14203,14076,13733,0,N/A
1986/09/01,14205,14205,14205,14205,0.0,0.00%,14205,14202,14068,13718,0,N/A
1986/08/30,14205,14205,14205,14205,0.0,0.00%,14205,14202,14060,13703,0,N/A
1986/08/29,14205,14205,14205,14205,0.0,0.00%,14205,14202,14051,13688,0,N/A
1986/08/28,14205,14205,14205,14205,0.0,0.00%,14205,14202,14043,13673,0,N/A
1986/08/27,14205,14205,14205,14205,0.0,0.00%,14205,14201,14035,13658,340,N/A
1986/08/26,14205,14205,14205,14205,0.0,0.00%,14204,14201,14026,13643,400,N/A
1986/08/25,14205,14205,14205,14205,0.0,0.00%,14203,14201,14018,13628,0,N/A
1986/08/23,14205,14205,14205,14205,0.0,0.00%,14202,14201,14009,13613,0,N/A
1986/08/22,14205,14205,14205,14205,▲5,＋0.04%,14201,14200,14001,13598,0,N/A
1986/08/21,14200,14200,14200,14200,0.0,0.00%,14200,14200,13992,13583,0,N/A
1986/08/20,14200,14200,14200,14200,0.0,0.00%,14200,14200,13984,13568,20,N/A
1986/08/19,14200,14200,14200,14200,0.0,0.00%,14200,14199,13976,13553,0,N/A
1986/08/18,14200,14200,14200,14200,0.0,0.00%,14200,14198,13967,13538,0,N/A
1986/08/16,14200,14200,14200,14200,0.0,0.00%,14200,14195,13959,13522,0,N/A
1986/08/14,14200,14200,14200,14200,0.0,0.00%,14200,14192,13951,13507,0,N/A
1986/08/13,14200,14200,14200,14200,0.0,0.00%,14200,14187,13942,13492,0,N/A
1986/08/12,14200,14200,14200,14200,0.0,0.00%,14200,14182,13932,13477,0,N/A
1986/08/11,14200,14200,14200,14200,0.0,0.00%,14200,14175,13922,13462,0,N/A
1986/08/09,14200,14200,14200,14200,0.0,0.00%,14200,14167,13911,13446,0,N/A
1986/08/08,14200,14200,14200,14200,0.0,0.00%,14200,14160,13900,13431,0,N/A
1986/08/07,14200,14200,14200,14200,0.0,0.00%,14200,14150,13890,13416,0,N/A
1986/08/06,14200,14200,14200,14200,0.0,0.00%,14200,14140,13879,13401,0,N/A
1986/08/05,14200,14200,14200,14200,0.0,0.00%,14200,14128,13868,13386,0,N/A
1986/08/04,14200,14200,14200,14200,0.0,0.00%,14200,14117,13857,13370,0,N/A
1986/08/02,14200,14200,14200,14200,0.0,0.00%,14200,14105,13846,13355,0,N/A
1986/08/01,14200,14200,14200,14200,0.0,0.00%,14200,14092,13836,13340,0,N/A
1986/07/31,14200,14200,14200,14200,0.0,0.00%,14195,14080,13825,13325,0,N/A
1986/07/30,14200,14200,14200,14200,0.0,0.00%,14190,14067,13814,13309,0,N/A
1986/07/29,14200,14200,14200,14200,0.0,0.00%,14179,14055,13803,13294,0,N/A
1986/07/28,14200,14200,14200,14200,▲25,＋0.18%,14168,14035,13792,13279,100,N/A
1986/07/26,14175,14175,14175,14175,0.0,0.00%,14148,14016,13781,13264,0,N/A
1986/07/25,14175,14175,14175,14175,▲30,＋0.21%,14133,13997,13770,13249,160,N/A
1986/07/24,14145,14145,14145,14145,0.0,0.00%,14108,13979,13759,13234,0,N/A
1986/07/23,14145,14145,14145,14145,▲45,＋0.32%,14089,13961,13748,13219,260,N/A
1986/07/22,14100,14100,14100,14100,0.0,0.00%,14070,13943,13738,13204,0,N/A
1986/07/21,14100,14100,14100,14100,▲50,＋0.36%,14050,13926,13728,13189,280,N/A
1986/07/19,14050,14050,14050,14050,0.0,0.00%,14030,13910,13718,13174,0,N/A
1986/07/18,14050,14050,14050,14050,0.0,0.00%,14015,13895,13709,13159,0,N/A
1986/07/16,14050,14050,14050,14050,▲50,＋0.36%,14000,13880,13699,13143,280,N/A
1986/07/15,14000,14000,14000,14000,0.0,0.00%,13980,13865,13690,13128,0,N/A
1986/07/14,14000,14000,14000,14000,▲25,＋0.18%,13970,13852,13682,13113,260,N/A
1986/07/12,13975,13975,13975,13975,0.0,0.00%,13960,13838,13674,13098,0,N/A
1986/07/11,13975,13975,13975,13975,▲25,＋0.18%,13955,13824,13662,13083,220,N/A
1986/07/10,13950,13950,13950,13950,0.0,0.00%,13950,13810,13651,13068,0,N/A
1986/07/09,13950,13950,13950,13950,0.0,0.00%,13923,13798,13640,13054,0,N/A
1986/07/08,13950,13950,13950,13950,0.0,0.00%,13896,13785,13627,13039,0,N/A
1986/07/07,13950,13950,13950,13950,0.0,0.00%,13866,13773,13614,13025,20,N/A
1986/07/05,13950,13950,13950,13950,▲135,＋0.98%,13836,13760,13600,13010,0,N/A
1986/07/04,13815,13815,13815,13815,0.0,0.00%,13803,13748,13587,12995,0,N/A
1986/07/03,13815,13815,13815,13815,▲15,＋0.11%,13797,13742,13576,12982,240,N/A
1986/07/02,13800,13800,13800,13800,0.0,0.00%,13789,13736,13563,12968,0,N/A
1986/07/01,13800,13800,13800,13800,▲15,＋0.11%,13782,13731,13551,12955,260,N/A
1986/06/30,13785,13785,13785,13785,0.0,0.00%,13775,13726,13537,12942,0,N/A
1986/06/28,13785,13785,13785,13785,▲10,＋0.07%,13768,13722,13520,12929,180,N/A
1986/06/27,13775,13775,13775,13775,▲10,＋0.07%,13761,13718,13499,12915,100,N/A
1986/06/26,13765,13765,13765,13765,0.0,0.00%,13751,13714,13478,12902,0,N/A
1986/06/25,13765,13765,13765,13765,▲15,＋0.11%,13743,13705,13457,12889,1000,N/A
1986/06/24,13750,13750,13750,13750,0.0,0.00%,13730,13695,13436,12876,0,N/A
1986/06/23,13750,13750,13750,13750,▲25,＋0.18%,13720,13686,13414,12863,400,N/A
1986/06/21,13725,13725,13725,13725,0.0,0.00%,13710,13676,13391,12850,0,N/A
1986/06/20,13725,13725,13725,13725,▲25,＋0.18%,13705,13668,13369,12838,200,N/A
1986/06/19,13700,13700,13700,13700,0.0,0.00%,13700,13660,13347,12825,0,N/A
1986/06/18,13700,13700,13700,13700,0.0,0.00%,13700,13652,13326,12812,0,N/A
1986/06/17,13700,13700,13700,13700,0.0,0.00%,13700,13645,13304,12800,0,N/A
1986/06/16,13700,13700,13700,13700,0.0,0.00%,13700,13637,13282,12787,0,N/A
1986/06/14,13700,13700,13700,13700,0.0,0.00%,13700,13630,13261,12775,0,N/A
1986/06/13,13700,13700,13700,13700,0.0,0.00%,13700,13622,13239,12762,0,N/A
1986/06/12,13700,13700,13700,13700,0.0,0.00%,13700,13615,13218,12750,0,N/A
1986/06/11,13700,13700,13700,13700,0.0,0.00%,13700,13607,13196,12737,0,N/A
1986/06/10,13700,13700,13700,13700,0.0,0.00%,13700,13599,13174,12725,0,N/A
1986/06/09,13700,13700,13700,13700,0.0,0.00%,13700,13590,13152,12712,0,N/A
1986/06/07,13700,13700,13700,13700,0.0,0.00%,13675,13582,13130,12700,0,N/A
1986/06/05,13700,13700,13700,13700,0.0,0.00%,13650,13573,13108,12687,0,N/A
1986/06/04,13700,13700,13700,13700,0.0,0.00%,13622,13563,13086,12675,0,N/A
1986/06/03,13700,13700,13700,13700,▲125,＋0.92%,13594,13553,13064,12662,0,N/A
1986/06/02,13575,13575,13575,13575,0.0,0.00%,13566,13543,13042,12650,0,N/A
1986/05/31,13575,13575,13575,13575,▲15,＋0.11%,13563,13539,13022,12638,280,N/A
1986/05/30,13560,13560,13560,13560,0.0,0.00%,13558,13535,13002,12627,0,N/A
1986/05/29,13560,13560,13560,13560,0.0,0.00%,13556,13532,12982,12616,0,N/A
1986/05/28,13560,13560,13560,13560,0.0,0.00%,13554,13529,12962,12604,0,N/A
1986/05/27,13560,13560,13560,13560,▲10,＋0.07%,13552,13526,12942,12593,200,N/A
1986/05/26,13550,13550,13550,13550,0.0,0.00%,13550,13523,12923,12582,0,N/A
1986/05/24,13550,13550,13550,13550,0.0,0.00%,13550,13511,12903,12570,0,N/A
1986/05/23,13550,13550,13550,13550,0.0,0.00%,13548,13498,12883,12559,0,N/A
1986/05/22,13550,13550,13550,13550,0.0,0.00%,13546,13486,12864,12548,0,N/A
1986/05/21,13550,13550,13550,13550,0.0,0.00%,13543,13466,12844,12537,0,N/A
1986/05/20,13550,13550,13550,13550,▲10,＋0.07%,13538,13446,12825,12526,400,N/A
1986/05/19,13540,13540,13540,13540,0.0,0.00%,13533,13426,12805,12515,0,N/A
1986/05/17,13540,13540,13540,13540,▲5,＋0.04%,13525,13406,12786,12504,160,N/A
1986/05/15,13535,13535,13535,13535,▲10,＋0.07%,13517,13387,12766,12494,200,N/A
1986/05/14,13525,13525,13525,13525,0.0,0.00%,13510,13363,12747,12483,0,N/A
1986/05/13,13525,13525,13525,13525,▲25,＋0.19%,13505,13339,12728,12472,160,N/A
1986/05/12,13500,13500,13500,13500,0.0,0.00%,13500,13313,12708,12462,0,N/A
1986/05/10,13500,13500,13500,13500,0.0,0.00%,13500,13275,12689,12451,0,N/A
1986/05/09,13500,13500,13500,13500,0.0,0.00%,13500,13228,12670,12441,0,N/A
1986/05/08,13500,13500,13500,13500,0.0,0.00%,13500,13178,12651,12430,0,N/A
1986/05/07,13500,13500,13500,13500,0.0,0.00%,13500,13128,12630,12420,0,N/A
1986/05/06,13500,13500,13500,13500,0.0,0.00%,13460,13078,12609,12409,0,N/A
1986/05/03,13500,13500,13500,13500,0.0,0.00%,13420,13023,12587,12399,0,N/A
1986/05/02,13500,13500,13500,13500,0.0,0.00%,13380,12968,12566,12389,0,N/A
1986/05/01,13500,13500,13500,13500,▲200,＋1.50%,13310,12913,12544,12378,0,N/A
1986/04/30,13300,13300,13300,13300,0.0,0.00%,13240,12859,12522,12368,0,N/A
1986/04/29,13300,13300,13300,13300,0.0,0.00%,13210,12814,12504,12357,0,N/A
1986/04/28,13300,13300,13300,13300,▲150,＋1.14%,13180,12769,12486,12349,700,N/A
1986/04/26,13150,13150,13150,13150,0.0,0.00%,13150,12724,12467,12342,0,N/A
1986/04/25,13150,13150,13150,13150,0.0,0.00%,13130,12687,12451,12336,0,N/A
1986/04/24,13150,13150,13150,13150,0.0,0.00%,13110,12650,12436,12329,0,N/A
