[일시]대신증권,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2011/09/05,11550,11650,11250,11350,▼450,－3.81%,11880,11615,12778,13573,60474,11622360
2011/09/02,11950,12050,11800,11800,▼350,－2.88%,11990,11650,12807,13605,47097,11619080
2011/09/01,12200,12300,12000,12150,0.0,0.00%,11930,11700,12828,13637,132513,11611050
2011/08/31,11950,12150,11800,12150,▲200,＋1.67%,11820,11740,12843,13670,131664,11593830
2011/08/30,12050,12050,11850,11950,▲50,＋0.42%,11700,11793,12860,13703,128062,11556270
2011/08/29,11650,11950,11550,11900,▲400,＋3.48%,11580,11873,12883,13740,95322,11524810
2011/08/26,11500,11700,11400,11500,▼100,－0.86%,11440,11960,12907,13774,108759,11517700
2011/08/25,11650,11800,11500,11600,▲50,＋0.43%,11440,12063,12943,13811,135155,11533850
2011/08/24,11450,11550,11300,11550,▲200,＋1.76%,11520,12165,12978,13848,252113,11559580
2011/08/23,11200,11450,11150,11350,▲150,＋1.34%,11590,12273,13010,13883,177724,11562450
2011/08/22,11400,11600,11100,11200,▼300,－2.61%,11700,12375,13047,13918,83177,11558890
2011/08/19,11550,11650,11300,11500,▼500,－4.17%,11740,12488,13086,13954,189625,11564450
2011/08/18,11950,12100,11650,12000,▲100,＋0.84%,11720,12585,13118,13990,327167,11600530
2011/08/17,11800,12000,11750,11900,0.0,0.00%,11580,12658,13146,14020,150132,11581760
2011/08/16,11700,11900,11650,11900,▲500,＋4.39%,11390,12725,13178,14050,119313,11561660
2011/08/12,11650,11750,11400,11400,0.0,0.00%,11300,12790,13211,14078,107565,11536270
2011/08/11,10750,11450,10750,11400,▲100,＋0.88%,11430,12883,13251,14113,134554,11530621
2011/08/10,11450,11650,11150,11300,▲350,＋3.20%,11710,12970,13296,14148,240147,11502731
2011/08/09,10750,12000,10100,10950,▼500,－4.37%,12040,13068,13338,14181,978943,11512265
2011/08/08,11650,12050,10900,11450,▼600,－4.98%,12490,13178,13387,14219,649796,11803255
2011/08/05,12000,12200,11750,12050,▼750,－5.86%,12910,13275,13428,14257,404574,11803335
2011/08/04,13050,13050,12650,12800,▼150,－1.16%,13230,13345,13462,14290,214306,11818495
2011/08/03,13050,13100,12850,12950,▼250,－1.89%,13380,13380,13483,14315,323630,11847395
2011/08/02,13450,13500,13150,13200,▼350,－2.58%,13520,13415,13503,14340,337116,11879975
2011/08/01,13650,13800,13550,13550,▼100,－0.73%,13620,13438,13520,14364,232071,11982185
2011/07/29,13600,13650,13450,13650,▲100,＋0.74%,13590,13445,13531,14386,110436,12009625
2011/07/28,13350,13550,13350,13550,▼100,－0.73%,13550,13443,13542,14407,118523,11982285
2011/07/27,13650,13850,13550,13650,▼50,－0.36%,13530,13448,13558,14427,175193,11973925
2011/07/26,13350,13750,13350,13700,▲300,＋2.24%,13490,13448,13571,14446,352537,11932095
2011/07/25,13350,13500,13300,13400,▼50,－0.37%,13400,13438,13579,14468,73876,11905575
2011/07/22,13500,13650,13400,13450,0.0,0.00%,13360,13445,13598,14495,152743,11894045
2011/07/21,13450,13500,13300,13450,0.0,0.00%,13320,13450,13612,14524,43460,11926935
2011/07/20,13350,13450,13350,13450,▲200,＋1.51%,13260,13455,13629,14551,113730,11914175
2011/07/19,13100,13250,13100,13250,▲50,＋0.38%,13220,13460,13648,14578,88106,11908615
2011/07/18,13300,13300,13150,13200,▼50,－0.38%,13200,13473,13669,14605,53381,11920035
2011/07/15,13150,13300,13050,13250,▲100,＋0.76%,13240,13473,13693,14636,54867,11909445
2011/07/14,13250,13250,13050,13150,▼100,－0.75%,13280,13490,13708,14668,65276,11907275
2011/07/13,13200,13300,13100,13250,▲100,＋0.76%,13350,13480,13727,14700,61489,11900415
2011/07/12,13150,13250,13050,13150,▼250,－1.87%,13430,13468,13748,14729,146715,11884685
2011/07/11,13350,13450,13250,13400,▼50,－0.37%,13530,13460,13768,14758,107611,11882235
2011/07/08,13550,13600,13400,13450,▼50,－0.37%,13590,13443,13783,14784,1521072,11853245
2011/07/07,13600,13650,13450,13500,▼150,－1.10%,13620,13425,13798,14810,121042,11866245
2011/07/06,13600,13650,13450,13650,0.0,0.00%,13650,13403,13816,14836,96315,11864285
2011/07/05,13750,13800,13550,13650,▼50,－0.36%,13650,13375,13832,14860,169553,11857425
2011/07/04,13650,13900,13550,13700,▲100,＋0.74%,13620,13350,13846,14884,310779,11817985
2011/07/01,13700,13700,13500,13600,▼50,－0.37%,13590,13333,13863,14909,101072,11809419
2011/06/30,13550,13700,13500,13650,0.0,0.00%,13580,13318,13883,14935,104979,11811649
2011/06/29,13550,13650,13400,13650,▲150,＋1.11%,13560,13318,13903,14964,98113,11766909
2011/06/28,13800,13800,13500,13500,▼50,－0.37%,13540,13323,13923,14992,124493,11762059
2011/06/27,13450,13650,13400,13550,0.0,0.00%,13540,13320,13943,15017,92066,11736599
2011/06/24,13600,13700,13500,13550,0.0,0.00%,13470,13320,13963,15043,114140,11729869
2011/06/23,13500,13600,13250,13550,0.0,0.00%,13480,13320,13997,15069,98348,11743439
2011/06/22,13550,13650,13400,13550,▲50,＋0.37%,13360,13313,14033,15093,72264,11748779
2011/06/21,13300,13550,13200,13500,▲300,＋2.27%,13250,13320,14071,15116,87071,11749769
2011/06/20,13250,13400,13150,13200,▼400,－2.94%,13150,13335,14108,15142,134912,11732869
2011/06/17,12950,13900,12700,13600,▲650,＋5.02%,13120,13370,14148,15172,857541,11748519
2011/06/16,12900,13000,12800,12950,▼50,－0.38%,13020,13380,14188,15198,129321,11444419
2011/06/15,13000,13050,12900,13000,0.0,0.00%,13040,13438,14239,15229,153837,11480809
2011/06/14,12950,13150,12950,13000,▼50,－0.38%,13060,13480,14286,15257,178836,11554439
2011/06/13,12950,13150,12950,13050,▼50,－0.38%,13090,13523,14329,15283,184643,11628999
2011/06/10,13050,13150,12950,13100,▲50,＋0.38%,13150,13568,14368,15311,270388,11725689
2011/06/09,13000,13150,12900,13050,▼50,－0.38%,13190,13615,14403,15334,231751,11873309
2011/06/08,13100,13200,12950,13100,▼50,－0.38%,13310,13668,14446,15359,164617,11986129
2011/06/07,13250,13300,13100,13150,▼200,－1.50%,13440,13718,14497,15384,152662,12092839
2011/06/03,13350,13400,13150,13350,▲50,＋0.38%,13500,13773,14547,15408,142237,12170329
2011/06/02,13400,13450,13250,13300,▼350,－2.56%,13540,13815,14596,15424,131647,12236379
2011/06/01,13600,13800,13450,13650,▼100,－0.73%,13590,13865,14641,15440,86324,12291869
2011/05/31,13500,13750,13350,13750,▲300,＋2.23%,13540,13908,14679,15452,93430,12290199
2011/05/30,13500,13650,13450,13450,▼100,－0.74%,13530,13943,14718,15463,37204,12260819
2011/05/27,13550,13700,13500,13550,0.0,0.00%,13600,13980,14755,15478,44645,12248289
2011/05/26,13500,13600,13450,13550,▲150,＋1.12%,13670,14030,14788,15491,57669,12244009
2011/05/25,13600,13750,13350,13400,▼300,－2.19%,13720,14065,14822,15501,124563,12236629
2011/05/24,13700,13800,13350,13700,▼100,－0.72%,13860,14120,14863,15510,256258,12256223
2011/05/23,13800,13950,13700,13800,▼100,－0.72%,13890,14163,14894,15518,117629,12269653
2011/05/20,13750,13900,13700,13900,▲100,＋0.72%,13900,14200,14922,15528,120689,12269693
2011/05/19,14000,14100,13650,13800,▼300,－2.13%,13910,14235,14945,15535,183516,12239893
2011/05/18,13850,14100,13850,14100,▲250,＋1.81%,13960,14255,14976,15545,89571,12283403
2011/05/17,13750,13950,13750,13850,0.0,0.00%,13960,14263,15001,15555,89961,12233123
2011/05/16,13850,13950,13750,13850,▼100,－0.72%,14010,14298,15024,15567,67562,12199253
2011/05/13,14000,14050,13800,13950,▼100,－0.71%,14090,14320,15052,15576,123210,12194763
2011/05/12,14000,14100,13950,14050,▼50,－0.35%,14140,14340,15085,15582,81434,12207843
2011/05/11,14100,14250,13950,14100,0.0,0.00%,14190,14353,15118,15588,244936,12216423
2011/05/09,14250,14300,14050,14100,▼150,－1.05%,14270,14378,15148,15598,101774,12112722
2011/05/06,14100,14250,14050,14250,▲50,＋0.35%,14340,14403,15178,15608,185812,12105562
2011/05/04,14350,14350,14150,14200,▼100,－0.70%,14330,14415,15208,15624,265962,12056492
2011/05/03,14350,14400,14200,14300,▼200,－1.38%,14400,14443,15241,15641,205740,11991167
2011/05/02,14450,14550,14400,14500,▲50,＋0.35%,14390,14468,15272,15654,285033,12003777
2011/04/29,14250,14550,14250,14450,▲250,＋1.76%,14390,14483,15296,15665,211723,12049087
2011/04/28,14650,14650,14200,14200,▼350,－2.41%,14410,14503,15322,15677,283349,11976777
2011/04/27,14350,14650,14300,14550,▲300,＋2.11%,14480,14530,15358,15690,322846,12024417
2011/04/26,14450,14450,14150,14250,▼250,－1.72%,14490,14538,15393,15700,177675,12005137
2011/04/25,14600,14650,14300,14500,▼50,－0.34%,14480,14605,15436,15712,153055,11995779
2011/04/22,14600,14850,14550,14550,0.0,0.00%,14430,14665,15473,15719,239049,11994389
2011/04/21,14900,14900,14400,14550,▼50,－0.34%,14430,14730,15508,15726,408534,11995429
2011/04/20,14350,14700,14250,14600,▲400,＋2.82%,14380,14790,15542,15734,380771,11963509
2011/04/19,14150,14350,14100,14200,▼50,－0.35%,14330,14840,15580,15743,146605,11938667
2011/04/18,14650,14650,14200,14250,▼300,－2.06%,14350,14930,15627,15756,156355,11935987
2011/04/15,14300,14700,14300,14550,▲250,＋1.75%,14420,15018,15673,15770,212793,11934157
2011/04/14,14350,14400,14200,14300,▼50,－0.35%,14430,15080,15709,15780,163274,11898997
2011/04/13,14300,14400,14200,14350,▲50,＋0.35%,14470,15145,15748,15791,127249,11867097
2011/04/12,14500,14550,14300,14300,▼300,－2.05%,14550,15198,15785,15802,161489,11828977
2011/04/11,14650,14700,14500,14600,0.0,0.00%,14650,15243,15823,15812,194440,11855617
2011/04/08,14500,14650,14400,14600,▲100,＋0.69%,14690,15293,15856,15822,284649,11812837
2011/04/07,14800,14850,14450,14500,▼250,－1.69%,14740,15370,15888,15834,317928,11744447
2011/04/06,14800,14900,14650,14750,▼50,－0.34%,14790,15453,15922,15846,316943,11774827
2011/04/05,14850,14900,14700,14800,0.0,0.00%,14780,15530,15954,15853,270324,11744807
2011/04/04,14950,15050,14700,14800,▼50,－0.34%,14940,15590,15987,15858,425308,11737347
2011/04/01,14800,14950,14700,14850,▲100,＋0.68%,15120,15648,16025,15865,529083,11739647
2011/03/31,14800,14850,14650,14750,▲50,＋0.34%,15320,15710,16061,15872,360143,11716287
2011/03/30,14900,14950,14650,14700,▼900,－5.77%,15520,15755,16091,15881,833384,11701464
2011/03/29,15750,15800,15550,15600,▼100,－0.64%,15700,15798,16123,15890,704526,11802654
2011/03/28,15950,15950,15650,15700,▼150,－0.95%,15780,15795,16141,15890,487718,11821844
2011/03/25,15850,15950,15750,15850,▲100,＋0.63%,15840,15803,16153,15888,511979,11789934
2011/03/24,15750,15800,15600,15750,▲150,＋0.96%,15830,15790,16162,15885,227524,11794084
2011/03/23,16000,16000,15500,15600,▼400,－2.50%,15800,15775,16176,15878,344786,11796934
2011/03/22,16200,16250,16000,16000,0.0,0.00%,15760,15760,16196,15875,268891,11839414
2011/03/21,15750,16100,15750,16000,▲200,＋1.27%,15600,15743,16208,15865,170156,11816005
2011/03/18,15800,15800,15500,15800,▲200,＋1.28%,15520,15723,16219,15858,166418,11801985
2011/03/17,15150,15600,15100,15600,▲200,＋1.30%,15590,15695,16228,15849,156844,11794676
2011/03/16,15200,15550,15200,15400,▲200,＋1.32%,15700,15690,16238,15843,253203,11792036
2011/03/15,15600,15800,14800,15200,▼400,－2.56%,15880,15718,16253,15838,297651,11841956
2011/03/14,16000,16000,15450,15600,▼550,－3.41%,16040,15758,16265,15835,208580,11833076
2011/03/11,15950,16150,15900,16150,0.0,0.00%,16110,15773,16273,15829,114319,11887726
2011/03/10,16250,16300,16050,16150,▼150,－0.92%,16100,15760,16271,15817,69146,11889236
2011/03/09,16150,16300,16100,16300,▲300,＋1.88%,16000,15758,16268,15805,137883,11893806
2011/03/08,15850,16200,15800,16000,▲50,＋0.31%,15850,15750,16252,15789,139315,11874304
2011/03/07,16050,16100,15750,15950,▼150,－0.93%,15760,15758,16240,15773,168763,11834964
2011/03/04,15700,16150,15600,16100,▲450,＋2.88%,15740,15758,16224,15758,248192,11884714
2011/03/03,15600,15700,15500,15650,▲100,＋0.64%,15640,15753,16208,15743,147925,11933504
2011/03/02,15350,15600,15350,15550,0.0,0.00%,15600,15788,16200,15733,75086,11975956
2011/02/28,15850,15900,15550,15550,▼300,－1.89%,15550,15843,16193,15723,136103,11976656
