[일시]두산,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1998/02/14,15165,15165,14838,14838,▼328,－2.16%,15149,15665,16677,19447,9610,N/A
1998/02/13,15575,15903,14920,15165,▲410,＋2.78%,15444,15866,16727,19535,16300,N/A
1998/02/12,15329,15329,14592,14756,▼574,－3.74%,15608,16133,16758,19618,14090,N/A
1998/02/11,15657,15657,14756,15329,▼328,－2.09%,15739,16379,16821,19714,18710,N/A
1998/02/10,16313,16313,15493,15657,▼656,－4.02%,15805,16575,16881,19799,11690,N/A
1998/02/09,15575,16723,15575,16313,▲328,＋2.05%,15903,16756,16927,19890,20370,N/A
1998/02/07,14838,16067,14838,15985,▲574,＋3.72%,15756,16920,16972,19975,17410,N/A
1998/02/06,14592,15985,14592,15411,▼246,－1.57%,15526,17104,17026,20057,10840,N/A
1998/02/05,16149,17133,15575,15657,▼492,－3.05%,15592,17297,17103,20142,27810,N/A
1998/02/04,15575,16395,15575,16149,▲574,＋3.68%,15821,17412,17204,20229,24720,N/A
1998/02/03,14592,15985,14592,15575,▲738,＋4.97%,15706,17485,17304,20300,28470,N/A
1998/02/02,14510,15247,14510,14838,▼902,－5.73%,15657,17543,17418,20382,13140,N/A
1998/01/31,17625,17625,15739,15739,▼1066,－6.34%,15723,17576,17577,20472,20690,N/A
1998/01/30,16805,16805,16067,16805,▲1230,＋7.89%,15690,17506,17722,20546,49660,N/A
1998/01/26,15329,15985,15329,15575,▲246,＋1.60%,15543,17375,17819,20618,16940,N/A
1998/01/24,16313,16313,15165,15329,▲164,＋1.08%,15903,17366,17909,20700,13730,N/A
1998/01/23,15575,15739,14920,15165,▼410,－2.63%,16608,17420,17988,20784,11140,N/A
1998/01/22,15575,16395,15165,15575,▼492,－3.06%,17674,17465,18073,20876,7890,N/A
1998/01/21,16067,17215,16067,16067,▼1312,－7.55%,18494,17489,18127,20965,11330,N/A
1998/01/20,18444,18444,17379,17379,▼1476,－7.83%,19133,17526,18151,21049,16950,N/A
1998/01/19,19264,20084,18854,18854,▼1640,－8.00%,19510,17477,18132,21122,31340,N/A
1998/01/17,18199,20494,18199,20494,▲820,＋4.17%,19658,17354,18069,21180,15280,N/A
1998/01/16,19182,19674,17789,19674,▲410,＋2.13%,19494,17186,17962,21229,63000,N/A
1998/01/15,19264,19346,17789,19264,0.0,0.00%,19412,17014,17868,21287,55960,N/A
1998/01/14,19264,19264,18608,19264,▼328,－1.67%,19149,16805,17800,21349,17160,N/A
1998/01/13,19592,19592,18608,19592,▼82,－0.42%,18822,16543,17723,21413,23750,N/A
1998/01/12,19264,19674,18444,19674,▲410,＋2.13%,18248,16219,17662,21471,19060,N/A
1998/01/10,17953,19264,17625,19264,▲1312,＋7.31%,17412,15944,17621,21519,8600,N/A
1998/01/09,17051,18035,17051,17953,▲328,＋1.86%,16428,15686,17611,21574,24210,N/A
1998/01/08,16067,17625,16067,17625,▲902,＋5.39%,15674,15551,17648,21639,11450,N/A
1998/01/07,14756,16723,14756,16723,▲1230,＋7.94%,15231,15497,17690,21704,9930,N/A
1998/01/06,14346,15493,14346,15493,▲1148,＋8.00%,15165,15559,17776,21779,7690,N/A
1998/01/05,14182,14920,13526,14346,▲164,＋1.16%,15280,15760,17899,21862,8950,N/A
1998/01/03,16231,16231,14182,14182,▼1230,－7.98%,15625,15977,18056,21958,3880,N/A
1997/12/27,15411,15575,15165,15411,▼984,－6.00%,16149,16182,18226,22058,6000,N/A
1997/12/26,15657,17215,15657,16395,▲328,＋2.04%,16346,16350,18386,22144,18020,N/A
1997/12/24,15247,16395,15165,16067,0.0,0.00%,16346,16457,18505,22221,5390,N/A
1997/12/23,15985,16395,15575,16067,▼738,－4.39%,16559,16584,18660,22289,22200,N/A
1997/12/22,16149,17215,15985,16805,▲410,＋2.50%,16592,16686,18822,22367,17960,N/A
1997/12/20,15165,16395,15083,16395,0.0,0.00%,16248,16789,18973,22444,15370,N/A
1997/12/19,16395,18444,15821,16395,▼738,－4.31%,15772,16887,19121,22518,21240,N/A
1997/12/17,16805,17215,15903,17133,▲902,＋5.56%,15116,16961,19267,22587,14580,N/A
1997/12/16,16231,16231,14756,16231,▲1148,＋7.61%,14526,16957,19412,22656,24430,N/A
1997/12/15,14018,15083,13034,15083,▲1066,＋7.60%,14100,17071,19577,22726,29650,N/A
1997/12/13,12952,14018,12214,14018,▲902,＋6.87%,14133,17264,19764,22814,12590,N/A
1997/12/12,13116,13936,13116,13116,▼1066,－7.51%,14641,17481,19971,22926,23770,N/A
1997/12/11,13034,14510,13034,14182,▲82,＋0.58%,15608,17776,20189,23045,20910,N/A
1997/12/10,14100,14100,14100,14100,▼1148,－7.53%,16674,18030,20383,23145,10,N/A
1997/12/09,15247,15247,15247,15247,▼1312,－7.92%,17592,18326,20591,23230,0,N/A
1997/12/08,17215,17215,16559,16559,▼1394,－7.76%,18199,18649,20774,23311,2520,N/A
1997/12/06,18035,18362,17953,17953,▼1558,－7.98%,18641,18928,20935,23385,12790,N/A
1997/12/05,18608,20166,18608,19510,▲820,＋4.39%,18756,19154,21073,23448,43600,N/A
1997/12/04,18281,18854,17953,18690,▲410,＋2.24%,18576,19395,21192,23498,11950,N/A
1997/12/03,18444,18444,17789,18281,▼492,－2.62%,18461,19682,21318,23561,21750,N/A
1997/12/02,18526,18772,17707,18772,▲246,＋1.33%,18576,19900,21457,23621,15460,N/A
1997/12/01,18608,19428,18362,18526,▼82,－0.44%,18494,20010,21592,23672,1550,N/A
1997/11/29,18281,18608,18281,18608,▲492,＋2.71%,18362,20088,21721,23725,1210,N/A
1997/11/28,18444,19100,18035,18117,▼738,－3.91%,18051,20170,21841,23781,13330,N/A
1997/11/27,18035,19592,18035,18854,▲492,＋2.68%,18133,20207,21969,23847,3600,N/A
1997/11/26,18035,18854,18035,18362,▲492,＋2.75%,18149,20137,22086,23907,6140,N/A
1997/11/25,17051,18362,17051,17871,▲820,＋4.81%,18149,20031,22217,23978,10140,N/A
1997/11/24,18444,18526,17051,17051,▼1476,－7.96%,18379,19891,22342,24054,16930,N/A
1997/11/22,18608,18608,18362,18526,▼410,－2.16%,18822,19744,22478,24129,10480,N/A
1997/11/21,18199,19264,18199,18936,▲574,＋3.13%,19117,19518,22606,24187,3520,N/A
1997/11/20,19018,19018,18035,18362,▼656,－3.45%,19674,19330,22717,24239,11910,N/A
1997/11/19,20740,20740,17789,19018,▼246,－1.28%,20428,19145,22853,24293,8050,N/A
1997/11/18,18936,19592,18444,19264,▼738,－3.69%,21117,18990,22979,24352,6260,N/A
1997/11/17,21150,22133,20002,20002,▼1721,－7.92%,22133,18887,23088,24394,8720,N/A
1997/11/15,21396,22133,21396,21723,▼410,－1.85%,23019,18822,23181,24422,6520,N/A
1997/11/14,22461,22953,21314,22133,▼328,－1.46%,23199,18744,23255,24441,29440,N/A
1997/11/13,24347,24347,22461,22461,▼1885,－7.74%,22969,18645,23296,24461,24590,N/A
1997/11/12,26314,26314,23363,24347,▼82,－0.34%,22494,18617,23345,24465,78010,N/A
1997/11/11,24429,24429,24429,24429,▲1803,＋7.97%,21674,18543,23367,24452,1600,N/A
1997/11/10,22625,22625,22625,22625,▲1640,＋7.81%,20559,18510,23371,24425,2110,N/A
1997/11/08,19920,20986,19346,20986,▲902,＋4.49%,19527,18596,23418,24409,7600,N/A
1997/11/07,20248,21150,19674,20084,▼164,－0.81%,18576,18797,23491,24405,9880,N/A
1997/11/06,18035,20248,18035,20248,▲1394,＋7.39%,17576,18969,23580,24410,6300,N/A
1997/11/05,18035,18854,18035,18854,▲1394,＋7.98%,16346,19227,23680,24405,6690,N/A
1997/11/04,17461,17461,17461,17461,▲1230,＋7.58%,15379,19572,23803,24419,2630,N/A
1997/11/03,15083,16231,15083,16231,▲1148,＋7.61%,14920,19994,23948,24441,3030,N/A
1997/11/01,13362,15083,13362,15083,▲984,＋6.98%,14608,20445,24112,24475,7010,N/A
1997/10/31,13116,14674,12952,14100,▲82,＋0.58%,14772,20949,24291,24518,2340,N/A
1997/10/30,14428,14756,14018,14018,▼1148,－7.57%,15395,21535,24496,24572,14850,N/A
1997/10/29,15493,15821,14018,15165,▲492,＋3.35%,16329,22142,24706,24624,8170,N/A
1997/10/28,14674,15575,14674,14674,▼1230,－7.73%,17330,22699,24899,24668,5560,N/A
1997/10/27,17051,17051,15903,15903,▼1312,－7.62%,18428,23285,25102,24719,1340,N/A
1997/10/25,17379,17625,17215,17215,▼1476,－7.89%,19625,23802,25281,24757,3450,N/A
1997/10/24,18936,19510,18608,18690,▼1476,－7.32%,20756,24232,25418,24795,3160,N/A
1997/10/23,20166,20904,18936,20166,0.0,0.00%,21773,24625,25537,24807,6410,N/A
1997/10/22,20248,20740,20166,20166,▼1721,－7.87%,22609,24929,25631,24813,13930,N/A
1997/10/21,22871,23199,21887,21887,▼984,－4.30%,23576,25232,25718,24821,2790,N/A
1997/10/20,23117,23117,22051,22871,▼902,－3.79%,23904,25449,25783,24809,1250,N/A
1997/10/18,24347,24347,23445,23773,▼574,－2.36%,24412,25638,25825,24787,3490,N/A
1997/10/17,23035,25002,23035,24347,▼656,－2.62%,24806,25761,25859,24759,1640,N/A
1997/10/16,25248,25248,21723,25002,▲1476,＋6.27%,25117,25876,25889,24727,1630,N/A
1997/10/15,23527,25412,23527,23527,▼1885,－7.42%,25166,25970,25903,24692,330,N/A
1997/10/14,26560,26560,25412,25412,▼328,－1.27%,25494,26105,25938,24677,30,N/A
1997/10/13,25822,25822,25740,25740,▼164,－0.63%,25576,26126,25918,24643,190,N/A
1997/10/11,25740,25904,25494,25904,▲656,＋2.60%,25658,26130,25912,24594,370,N/A
1997/10/10,25330,25330,23691,25248,▲82,＋0.33%,25740,26126,25915,24545,340,N/A
1997/10/09,24511,25166,24511,25166,▼656,－2.54%,25970,26175,25915,24506,690,N/A
1997/10/08,26150,26150,24511,25822,▼328,－1.25%,26183,26187,25907,24466,360,N/A
1997/10/07,24347,26724,24347,26150,▼164,－0.62%,26183,26154,25900,24415,360,N/A
1997/10/06,24347,26724,24347,26314,▼82,－0.31%,26265,26158,25874,24375,600,N/A
1997/10/04,26396,26396,26232,26396,▲164,＋0.62%,26249,26121,25863,24338,2080,N/A
1997/10/02,25822,26970,25658,26232,▲410,＋1.59%,26216,26130,25881,24299,4280,N/A
1997/10/01,25904,26560,25822,25822,▼738,－2.78%,26216,26146,25901,24276,5400,N/A
1997/09/30,27462,27462,26560,26560,▲328,＋1.25%,26380,26146,25907,24272,470,N/A
1997/09/29,26150,26232,25412,26232,0.0,0.00%,26314,26097,25869,24278,2160,N/A
1997/09/27,26232,26232,26150,26232,0.0,0.00%,26396,26093,25848,24271,380,N/A
1997/09/26,26232,26314,26232,26232,▼410,－1.54%,26527,26011,25835,24248,1460,N/A
1997/09/25,26232,26642,26232,26642,▲410,＋1.56%,26527,25970,25824,24220,1930,N/A
1997/09/24,26642,26642,26232,26232,▼410,－1.54%,26363,25921,25804,24203,680,N/A
1997/09/23,26888,26888,26232,26642,▼246,－0.91%,26281,25843,25804,24174,1880,N/A
1997/09/22,26232,26888,26232,26888,▲656,＋2.50%,26117,25781,25785,24128,3760,N/A
1997/09/20,26232,26232,26232,26232,▲410,＋1.59%,25986,25707,25753,24067,30,N/A
1997/09/19,25822,25822,25740,25822,0.0,0.00%,25822,25666,25729,24000,3790,N/A
1997/09/18,25658,25822,25658,25822,0.0,0.00%,25691,25687,25721,23933,1080,N/A
1997/09/13,25822,25822,25822,25822,▼410,－1.56%,25773,25707,25724,23871,20,N/A
1997/09/12,26232,26232,25494,26232,▲820,＋3.23%,25724,25724,25728,23810,920,N/A
1997/09/11,25412,25986,25412,25412,▲246,＋0.98%,25789,25716,25739,23747,720,N/A
1997/09/10,26150,26150,25166,25166,▼1066,－4.06%,26019,25736,25765,23692,5210,N/A
1997/09/09,24839,26970,24839,26232,▲656,＋2.56%,26150,25798,25781,23643,1820,N/A
1997/09/08,25084,25576,25084,25576,▼984,－3.70%,26019,25818,25768,23585,1470,N/A
1997/09/06,24839,26560,24839,26560,0.0,0.00%,26134,25876,25762,23532,1020,N/A
1997/09/05,25002,26560,25002,26560,▲738,＋2.86%,25740,25892,25732,23472,2790,N/A
1997/09/04,25412,26560,25002,25822,▲246,＋0.96%,25511,25896,25725,23407,3540,N/A
1997/09/03,25412,26642,25412,25576,▼574,－2.19%,25478,25876,25699,23349,3880,N/A
1997/09/02,24675,26150,24675,26150,▲1558,＋6.33%,25298,25888,25662,23296,2050,N/A
1997/09/01,24675,26150,24593,24593,▼820,－3.23%,25150,25871,25627,23239,1290,N/A
1997/08/30,25002,25412,25002,25412,▼246,－0.96%,25314,25912,25625,23194,470,N/A
1997/08/29,25412,25822,24675,25658,▲984,＋3.99%,25314,25929,25585,23140,710,N/A
1997/08/28,25494,26232,24675,24675,▼738,－2.90%,25429,25917,25537,23086,2730,N/A
1997/08/27,25412,26150,25412,25412,0.0,0.00%,25740,25974,25478,23041,3770,N/A
1997/08/26,25412,25576,25412,25412,0.0,0.00%,25888,26011,25400,23004,1850,N/A
1997/08/25,25658,25658,25412,25412,▼820,－3.12%,26019,26031,25318,22965,700,N/A
1997/08/23,26232,26232,25740,26232,0.0,0.00%,26101,26044,25240,22920,510,N/A
1997/08/22,25740,26232,25576,26232,▲82,＋0.31%,26134,25941,25131,22868,2930,N/A
1997/08/21,26232,26232,26150,26150,▲82,＋0.31%,26216,25900,25035,22825,1040,N/A
1997/08/20,25658,26150,25412,26068,▲246,＋0.95%,26330,25896,24934,22771,1860,N/A
1997/08/19,25822,26232,24593,25822,▼574,－2.17%,26494,25855,24839,22705,4140,N/A
1997/08/18,25904,26396,25904,26396,▼246,－0.92%,26658,25798,24746,22655,320,N/A
1997/08/16,26232,26642,25822,26642,▼82,－0.31%,26462,25748,24649,22613,5090,N/A
1997/08/14,26806,26888,26724,26724,▼164,－0.61%,26298,25646,24542,22584,11290,N/A
1997/08/13,26642,27052,26396,26888,▲246,＋0.92%,26117,25593,24438,22571,6510,N/A
1997/08/12,25576,27380,25494,26642,▲1230,＋4.84%,25822,25621,24336,22567,41640,N/A
1997/08/11,25822,25822,25166,25412,▼410,－1.59%,25642,25662,24233,22584,3020,N/A
1997/08/09,25822,25986,25412,25822,0.0,0.00%,25642,25699,24172,22632,5730,N/A
1997/08/08,25412,25822,25412,25822,▲410,＋1.61%,25642,25621,24078,22687,3400,N/A
1997/08/07,25412,26642,25412,25412,▼328,－1.27%,25707,25580,23996,22757,17780,N/A
1997/08/06,25412,26068,25412,25740,▲328,＋1.29%,25789,25580,23923,22849,1800,N/A
1997/08/05,25248,25412,25248,25412,▼410,－1.59%,25773,25572,23836,22935,1330,N/A
1997/08/04,26150,26150,24757,25822,▼328,－1.25%,25527,25576,23748,23021,3500,N/A
1997/08/02,25248,26150,25002,26150,▲328,＋1.27%,25445,25597,23659,23107,1460,N/A
1997/08/01,25658,26068,25658,25822,▲164,＋0.64%,25429,25564,23565,23212,19070,N/A
1997/07/31,24183,26068,24183,25658,▲1476,＋6.10%,25314,25519,23480,23314,1100,N/A
1997/07/30,25412,26232,24183,24183,▼1230,－4.84%,25117,25478,23415,23394,4800,N/A
1997/07/29,25412,26068,24675,25412,▼656,－2.52%,25363,25535,23368,23493,910,N/A
1997/07/28,25412,26232,25166,26068,▲820,＋3.25%,25199,25564,23276,23582,1790,N/A
1997/07/26,24757,26642,24757,25248,▲574,＋2.33%,25117,25564,23176,23671,2880,N/A
1997/07/25,24593,25412,24593,24675,▼738,－2.90%,25560,25646,23097,23765,2820,N/A
1997/07/24,22789,26232,22789,25412,▲820,＋3.33%,26117,25761,23024,23857,2250,N/A
1997/07/23,25658,25658,24183,24593,▼1066,－4.15%,26265,25798,22930,23951,5950,N/A
1997/07/22,27462,27462,25330,25658,▼1803,－6.57%,26199,25839,22875,24047,6030,N/A
1997/07/21,27216,27708,26642,27462,0.0,0.00%,26068,25818,22814,24144,26260,N/A
1997/07/19,26396,27462,26396,27462,▲1312,＋5.02%,25658,25683,22717,24233,24170,N/A
1997/07/18,23855,26150,23855,26150,▲1885,＋7.77%,25281,25617,22650,24318,11060,N/A
1997/07/16,25002,25166,24183,24265,▼738,－2.95%,25150,25523,22637,24406,5030,N/A
1997/07/15,23773,25412,23445,25002,▼410,－1.61%,25544,25478,22688,24504,4400,N/A
1997/07/14,26232,26232,25412,25412,▼164,－0.64%,25642,25429,22694,24586,5570,N/A
1997/07/12,25494,25576,25494,25576,▲82,＋0.32%,25544,25384,22662,24668,1970,N/A
1997/07/11,25494,26232,25494,25494,▼738,－2.81%,25396,25253,22616,24763,4560,N/A
1997/07/10,25084,26232,25084,26232,▲738,＋2.89%,25363,25117,22601,24862,6050,N/A
1997/07/09,25412,25494,24921,25494,▲574,＋2.30%,25314,24863,22543,24944,4010,N/A
1997/07/08,24593,25084,24265,24921,▲82,＋0.33%,25429,24625,22471,25011,11950,N/A
1997/07/07,25412,25576,24757,24839,▼492,－1.94%,25822,24404,22382,25104,5180,N/A
1997/07/05,25166,26642,25166,25330,▼656,－2.52%,26249,24199,22271,25188,3800,N/A
1997/07/04,26068,26068,24183,25986,▼82,－0.31%,26412,23916,22144,25263,23590,N/A
1997/07/03,26396,26888,25412,26068,▼820,－3.05%,26298,23642,22019,25330,19870,N/A
1997/07/02,27380,27380,26396,26888,▼82,－0.30%,26134,23342,21892,25410,29110,N/A
1997/07/01,26150,26970,26150,26970,▲820,＋3.13%,25707,23015,21755,25477,49400,N/A
1997/06/30,24757,26478,24757,26150,▲738,＋2.90%,25544,22678,21620,25549,31870,N/A
1997/06/28,23281,25412,23281,25412,▲164,＋0.65%,25166,22400,21505,25649,11230,N/A
1997/06/27,24757,25412,24347,25248,▲492,＋1.99%,24757,22142,21402,25741,12150,N/A
1997/06/26,26560,27052,24593,24757,▼1394,－5.33%,24511,21904,21303,25835,15160,N/A
1997/06/25,23445,26150,23445,26150,▲1885,＋7.77%,24461,21703,21211,25936,45670,N/A
1997/06/24,23199,24265,22543,24265,▲902,＋3.86%,23822,21420,21090,26039,18090,N/A
1997/06/23,23773,24019,23363,23363,▼656,－2.73%,23527,21293,20999,26186,11470,N/A
1997/06/21,24183,24593,23363,24019,▼492,－2.01%,23084,21133,20930,26349,13010,N/A
1997/06/20,22953,24593,22953,24511,▲1558,＋6.79%,22428,20977,20850,26481,31040,N/A
1997/06/19,23773,23773,22543,22953,▲164,＋0.72%,21625,20805,20763,26584,28630,N/A
1997/06/18,21560,22789,21314,22789,▲1640,＋7.75%,21182,20682,20695,26706,18550,N/A
1997/06/17,20822,21314,20494,21150,▲410,＋1.98%,20559,20551,20636,26856,9060,N/A
1997/06/16,20576,20740,20412,20740,▲246,＋1.20%,20428,20518,20605,27012,3040,N/A
1997/06/14,20740,20904,20494,20494,▼246,－1.19%,20297,20506,20607,27165,3980,N/A
1997/06/13,19920,20740,19920,20740,▲1066,＋5.42%,20264,20518,20611,27349,11190,N/A
1997/06/12,20494,20904,19674,19674,▼820,－4.00%,20166,20568,20600,27528,8260,N/A
1997/06/11,20084,20904,20084,20494,▲410,＋2.04%,20346,20654,20605,27697,7180,N/A
1997/06/10,20412,20412,20084,20084,▼246,－1.21%,20297,20621,20615,27868,3560,N/A
1997/06/09,20248,20658,20248,20330,▲82,＋0.40%,20379,20621,20607,28026,3830,N/A
1997/06/07,20084,20330,20084,20248,▼328,－1.59%,20461,20629,20572,28159,1560,N/A
1997/06/05,20658,20658,20576,20576,▲328,＋1.62%,20510,20633,20564,28270,3800,N/A
1997/06/04,20494,20576,20248,20248,▼246,－1.20%,20740,20592,20577,28368,4520,N/A
1997/06/03,20740,20740,20084,20494,▼246,－1.19%,20723,20645,20626,28465,2960,N/A
1997/06/02,20494,20986,20494,20740,▲246,＋1.20%,20805,20719,20704,28559,4500,N/A
1997/05/31,21641,21641,20494,20494,▼1230,－5.66%,20871,20764,20799,28673,2850,N/A
1997/05/30,19838,21723,19838,21723,▲1558,＋7.72%,20871,20912,20935,28791,9490,N/A
1997/05/29,21232,21232,20166,20166,▼738,－3.53%,20559,21096,21092,28878,4670,N/A
1997/05/28,21232,21232,20330,20904,▼164,－0.78%,20625,21453,21296,29001,1830,N/A
1997/05/27,20822,21314,20494,21068,▲574,＋2.80%,20543,21674,21519,29142,4250,N/A
1997/05/26,19674,20904,19674,20494,▲328,＋1.63%,20477,21797,21775,29310,2440,N/A
1997/05/24,20658,20904,20166,20166,▼328,－1.60%,20723,21912,22035,29511,3750,N/A
1997/05/23,19428,20740,19428,20494,0.0,0.00%,20969,22133,22295,29698,2820,N/A
1997/05/22,19674,20740,19674,20494,▼246,－1.19%,20838,22248,22554,29896,5210,N/A
1997/05/21,21314,21314,20084,20740,▼984,－4.53%,20756,22281,22859,30112,2460,N/A
1997/05/20,22133,22133,21396,21723,▲328,＋1.53%,20707,22224,23147,30360,11750,N/A
1997/05/19,20904,21396,20494,21396,▲1558,＋7.85%,20428,22047,23373,30602,5000,N/A
1997/05/17,18854,20084,18854,19838,▼246,－1.22%,20100,21863,23617,30834,4170,N/A
1997/05/16,20494,20904,20084,20084,▼410,－2.00%,20395,21793,23888,31065,4690,N/A
1997/05/15,19756,20904,19756,20494,▲164,＋0.81%,20773,21711,24166,31328,6030,N/A
1997/05/13,19756,20330,18854,20330,▲574,＋2.90%,21002,21621,24433,31594,4390,N/A
1997/05/12,21314,21723,19674,19756,▼1558,－7.31%,21625,21547,24690,31855,9350,N/A
1997/05/10,22133,22543,21232,21314,▼656,－2.99%,22756,21523,24972,32103,9380,N/A
1997/05/09,21641,23363,20904,21969,▲328,＋1.52%,23953,21420,25218,32308,28080,N/A
1997/05/08,21641,21805,21641,21641,▼1803,－7.69%,24625,21285,25474,32479,8810,N/A
1997/05/07,25986,26642,23445,23445,▼1967,－7.74%,25002,21166,25748,32632,15230,N/A
1997/05/06,27298,27298,25248,25412,▼1885,－6.91%,24871,20937,25986,32799,14440,N/A
1997/05/03,27298,27298,27298,27298,▲1967,＋7.77%,24707,20609,26175,32980,11070,N/A
1997/05/02,25330,25330,24593,25330,▲1803,＋7.67%,23806,20203,26321,33126,15050,N/A
1997/04/30,24183,24593,22789,23527,▲738,＋3.24%,22969,19900,26479,33321,30310,N/A
1997/04/29,26560,26560,22625,22789,▼1803,－7.33%,22183,19686,26675,33528,72180,N/A
1997/04/28,24593,24593,24593,24593,▲1803,＋7.91%,21264,19490,26910,33741,5230,N/A
1997/04/26,22789,22789,22789,22789,▲1640,＋7.75%,19887,19223,27124,33929,16550,N/A
1997/04/25,21150,21150,20494,21150,▲1558,＋7.95%,19018,19047,27344,34103,37770,N/A
1997/04/24,18854,19592,18854,19592,▲1394,＋7.66%,18477,19035,27552,34264,14580,N/A
1997/04/23,17707,18362,17625,18199,▲492,＋2.78%,18297,19092,27827,34414,6680,N/A
1997/04/22,18281,18444,17625,17707,▼738,－4.00%,18428,19186,28104,34558,8270,N/A
1997/04/21,18608,18854,18199,18444,0.0,0.00%,18740,19297,28383,34690,10670,N/A
1997/04/19,18690,18690,18035,18444,▼246,－1.32%,18904,19432,28642,34829,4320,N/A
1997/04/18,18854,19264,18444,18690,▼164,－0.87%,19067,19490,28929,34951,8910,N/A
1997/04/17,18854,19018,18199,18854,▼410,－2.13%,19182,19465,29198,35056,7030,N/A
