[일시]동일방직,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2007/10/22,71898,74930,71898,74497,0.0,0.00%,75883,76745,78264,78017,1373,134544
2007/10/19,77789,77789,73804,74497,▼953,－1.26%,76749,76619,78372,77966,89,133834
2007/10/18,77009,77962,75450,75450,▼1559,－2.02%,77754,76554,78473,77906,175,108794
2007/10/17,77962,77962,75017,77009,▼953,－1.22%,78655,76442,78558,77836,309,108794
2007/10/16,78828,78828,75363,77962,▼866,－1.10%,79313,76242,78617,77763,927,108703
2007/10/15,75796,78828,75796,78828,▼693,－0.87%,79573,75996,78662,77675,177,108480
2007/10/12,80474,80474,76836,79521,▼433,－0.54%,79573,75714,78691,77563,755,108480
2007/10/11,80561,80561,79954,79954,▼346,－0.43%,79434,75372,78740,77437,404,108240
2007/10/10,79261,80301,78828,80301,▲1039,＋1.31%,78811,75134,78765,77299,879,108241
2007/10/09,77962,79694,75450,79261,▲433,＋0.55%,78100,74852,78792,77151,1216,108169
2007/10/08,72851,85671,72851,78828,0.0,0.00%,77494,74493,78832,77013,1502,107860
2007/10/05,77096,78828,76229,78828,▲1992,＋2.59%,76818,74224,78883,76883,2672,107800
2007/10/04,77096,77096,76229,76836,▲87,＋0.11%,76125,74098,78948,76756,742,107006
2007/10/02,76229,77009,76229,76749,▲520,＋0.68%,75484,74090,79048,76621,867,107006
2007/10/01,77962,77962,75623,76229,▲780,＋1.03%,74861,74129,79139,76485,463,107006
2007/09/28,75450,77009,75363,75450,▲87,＋0.11%,74029,74215,79238,76362,6481,107006
2007/09/27,73631,75363,72591,75363,▲1732,＋2.35%,73336,74350,79362,76257,1200,111802
2007/09/21,73891,74064,72938,73631,0.0,0.00%,72903,74471,79485,76140,3025,111802
2007/09/20,72158,74324,71032,73631,▲1559,＋2.16%,72816,74696,79637,76045,5248,111502
2007/09/19,71985,72678,71465,72071,▲87,＋0.12%,72695,74939,79787,75937,2337,111502
2007/09/18,71205,73111,71205,71985,▼1213,－1.66%,72886,75320,79972,75856,489,111252
2007/09/17,73631,73631,73198,73198,0.0,0.00%,73128,75575,80133,75782,1024,111002
2007/09/14,72158,73631,72158,73198,▲173,＋0.24%,73024,75757,80292,75699,864,111002
2007/09/13,74064,74064,71638,73024,0.0,0.00%,73423,75874,80444,75613,156,110524
2007/09/12,72764,73111,72505,73024,▼173,－0.24%,73752,75948,80576,75529,848,110491
2007/09/11,72678,73631,71898,73198,▲520,＋0.72%,73561,76411,80756,75453,1348,110010
2007/09/10,75277,75277,72678,72678,▼2512,－3.34%,73613,76992,80894,75377,2751,108810
2007/09/07,74670,77096,72764,75190,▲520,＋0.70%,74341,77559,81040,75309,5259,109774
2007/09/06,72071,74670,72071,74670,▲2599,＋3.61%,74636,78031,81197,75222,276,106517
2007/09/05,74930,75363,71638,72071,▼1386,－1.89%,75207,78612,81389,75136,2305,106485
2007/09/04,75103,76663,71552,73457,▼2859,－3.75%,76385,79283,81632,75072,5008,106485
2007/09/03,75536,77962,75536,76316,▼346,－0.45%,77321,79855,81843,74996,65,105121
2007/08/31,76663,76663,74497,76663,▼866,－1.12%,77615,80322,81986,74901,547,105137
2007/08/30,81427,81427,77096,77529,▼433,－0.56%,77910,80760,82130,74803,441,105076
2007/08/29,77529,78828,77529,77962,▼173,－0.22%,78100,81102,82266,74703,450,105076
2007/08/28,78135,78135,77702,78135,▲346,＋0.45%,78447,81414,82336,74602,764,105074
2007/08/27,76403,78135,76316,77789,▼346,－0.44%,78239,81808,82377,74498,297,104574
2007/08/24,78395,78482,77962,78135,▼346,－0.44%,78049,82077,82380,74395,260,104374
2007/08/23,78395,80041,78395,78482,▼1213,－1.52%,77529,82328,82332,74290,79,104374
2007/08/22,77529,80041,77096,79694,▲2599,＋3.37%,76732,82553,82279,74181,556,104350
2007/08/21,77096,78049,76922,77096,▲260,＋0.34%,77252,82726,82170,74072,1027,104039
2007/08/20,75536,82293,75363,76836,▲1299,＋1.72%,78793,82921,82074,73985,276,103934
2007/08/17,74670,77875,73631,75536,▲1039,＋1.40%,80231,83107,81984,73901,1166,103931
2007/08/16,82293,82293,74497,74497,▼7796,－9.47%,82051,83359,81885,73828,1374,103911
2007/08/14,84892,84892,82293,82293,▼2512,－2.96%,84407,83662,81812,73764,456,103914
2007/08/13,86191,86191,84805,84805,▲780,＋0.93%,85048,83579,81600,73636,58,104111
2007/08/10,84892,84892,83939,84026,▼606,－0.72%,85065,83367,81358,73481,70,104111
2007/08/09,86278,86278,84632,84632,▼1646,－1.91%,85394,83289,81122,73335,421,109858
2007/08/08,85325,86624,84545,86278,▲780,＋0.91%,85550,83129,80885,73178,550,109848
2007/08/07,84026,85498,83333,85498,▲606,＋0.71%,85169,82912,80604,73006,667,109848
2007/08/06,85758,85758,83246,84892,▼780,－0.91%,84909,82722,80348,72840,171,109466
2007/08/03,85412,85671,84459,85671,▲260,＋0.30%,85134,82570,80093,72678,1230,109462
2007/08/02,84372,85412,84112,85412,▲1039,＋1.23%,84632,82423,79820,72510,1027,109457
2007/08/01,84199,84805,83419,84372,▲173,＋0.21%,84182,82293,79553,72339,1304,109181
2007/07/31,85758,85758,83246,84199,▼1819,－2.11%,83904,82185,79303,72177,889,108732
2007/07/30,81860,86018,81860,86018,▲2859,＋3.44%,83696,82085,79062,72009,2151,108381
2007/07/27,83246,85758,82640,83159,0.0,0.00%,82692,81929,78779,71826,2187,108254
2007/07/26,82986,84026,82553,83159,▲173,＋0.21%,82172,81908,78528,71665,805,108288
2007/07/25,85325,85325,82293,82986,▼173,－0.21%,81652,81886,78275,71506,1288,107987
2007/07/24,81340,83246,81167,83159,▲2166,＋2.67%,81167,81869,78015,71354,2023,107991
2007/07/23,80561,81340,80387,80994,▲433,＋0.54%,80665,81869,77770,71191,1174,107686
2007/07/20,80734,81427,79781,80561,0.0,0.00%,80578,81903,77561,71048,2774,107711
2007/07/19,82206,82206,79694,80561,0.0,0.00%,80959,82012,77340,70908,1170,107711
2007/07/18,80647,81860,79348,80561,▼87,－0.11%,81132,82098,77114,70771,3989,107631
2007/07/16,81167,82206,80387,80647,▲87,＋0.11%,81410,82120,76908,70631,1579,106002
2007/07/13,82466,82466,80387,80561,▼1906,－2.31%,81617,82276,76689,70484,3649,106002
2007/07/12,83073,83073,82206,82466,▲1039,＋1.28%,81877,82323,76436,70329,922,105711
2007/07/11,81947,82293,80994,81427,▼520,－0.63%,81929,82271,76134,70164,986,105467
2007/07/10,81773,82206,80561,81947,▲260,＋0.32%,82206,82432,75834,70011,1040,105849
2007/07/09,81860,83159,81687,81687,▼173,－0.21%,82258,82644,75510,69850,1276,105613
2007/07/06,82726,82726,81600,81860,▼866,－1.05%,82362,82891,75194,69695,746,105611
2007/07/05,81860,83073,81860,82726,▼87,－0.10%,82570,83103,74884,69539,1534,105587
2007/07/04,81687,83939,81687,82813,▲606,＋0.74%,82570,83211,74565,69376,3026,105080
2007/07/03,85758,85758,80647,82206,0.0,0.00%,82553,83337,74195,69206,1731,103529
2007/07/02,85585,85585,79781,82206,▼693,－0.84%,82640,83510,73831,69036,4311,102940
2007/06/29,83939,84026,82033,82899,▲173,＋0.21%,82830,83510,73486,68873,1521,101878
2007/06/28,83939,83939,81427,82726,0.0,0.00%,82588,83393,73151,68709,632,101867
2007/06/27,81080,83073,81080,82726,▲87,＋0.10%,82588,83155,72795,68552,1372,101715
2007/06/26,82899,82899,82553,82640,▼520,－0.63%,82501,82783,72454,68396,742,101258
2007/06/25,82726,83419,81687,83159,▲1473,＋1.80%,82172,82414,72087,68252,1118,101258
2007/06/22,86364,86364,81600,81687,▼1039,－1.26%,82293,81916,71741,68107,4132,101226
2007/06/21,83159,83159,81080,82726,▲433,＋0.53%,82258,81397,71430,67960,1929,103232
2007/06/20,83159,83159,81167,82293,▲1299,＋1.60%,81999,80833,71106,67802,2555,103222
2007/06/19,83679,84026,80994,80994,▼2772,－3.31%,82466,80197,70782,67653,2679,103265
2007/06/18,83852,83852,80994,83766,▲2252,＋2.76%,83506,79655,70482,67515,2185,103280
2007/06/15,84026,84026,80561,81513,▲87,＋0.11%,84078,78945,70150,67355,3425,103268
2007/06/14,84632,84632,80127,81427,▼3205,－3.79%,84996,78382,69860,67196,10694,103238
2007/06/13,85758,86105,84112,84632,▼1559,－1.81%,85689,77806,69578,67040,657,102739
2007/06/12,86624,86624,85152,86191,▼433,－0.50%,85827,77096,69247,66858,763,102578
2007/06/11,87491,87491,86105,86624,▲520,＋0.60%,85723,76255,68884,66663,2337,102510
2007/06/08,85412,86105,84719,86105,▲1213,＋1.43%,84840,75432,68513,66463,2247,102363
2007/06/07,85325,85758,84459,84892,▼433,－0.51%,83731,74605,68150,66268,1476,101054
2007/06/05,86451,86451,83246,85325,▼346,－0.40%,82345,73826,67817,66081,2107,100934
2007/06/04,84285,86624,81427,85671,▲3465,＋4.21%,80335,73029,67476,65892,6188,100654
2007/06/01,80994,82206,79781,82206,▲1646,＋2.04%,78256,72214,67141,65708,2153,101654
2007/05/31,77962,80561,76836,80561,▲2599,＋3.33%,76455,71591,66868,65561,3727,101659
2007/05/30,75277,78395,74497,77962,▲2685,＋3.57%,74601,71015,66620,65436,6942,101234
2007/05/29,75277,76229,74064,75277,0.0,0.00%,73301,70521,66411,65351,1796,101234
2007/05/28,76749,76749,74497,75277,▲2079,＋2.84%,72158,70157,66247,65289,3330,101234
2007/05/25,71465,74584,71465,73198,▲1906,＋2.67%,71136,69763,66083,65221,3575,101014
2007/05/23,71465,71898,70426,71292,▼173,－0.24%,70408,69525,65975,65168,1470,100674
2007/05/22,69646,71465,69646,71465,▲1906,＋2.74%,70200,69382,65897,65137,3446,100334
2007/05/21,70166,70166,69040,69559,▼606,－0.86%,69888,69174,65817,65103,3136,100334
2007/05/18,68606,70166,68606,70166,▲606,＋0.87%,70062,69048,65772,65088,1337,100334
2007/05/17,69473,70252,69473,69559,▼693,－0.99%,69906,68949,65716,65070,7689,100334
2007/05/16,69733,70426,69733,70252,▲346,＋0.50%,70027,68845,65673,65056,469,99676
2007/05/15,69646,70945,69646,69906,▼520,－0.74%,69888,68602,65605,65008,1360,99676
2007/05/14,70945,72331,69733,70426,▲1039,＋1.50%,69767,68325,65547,64949,5530,99676
2007/05/11,70166,70166,69040,69386,▼780,－1.11%,69559,67974,65471,64893,5914,99676
2007/05/10,70685,70685,69559,70166,▲606,＋0.87%,69559,67632,65407,64845,2138,100166
2007/05/09,69299,70945,69299,69559,▲260,＋0.38%,69473,67259,65332,64797,1227,100166
2007/05/08,73111,73111,69299,69299,▼87,－0.12%,69369,66943,65263,64755,2191,100166
2007/05/07,70166,70166,69299,69386,0.0,0.00%,69126,66657,65201,64713,1729,100166
2007/05/04,69733,70426,69386,69386,▼346,－0.50%,68849,66220,65126,64659,972,100166
2007/05/03,73457,73457,69299,69733,▲693,＋1.00%,68451,65770,65051,64604,1496,100166
2007/05/02,68087,69040,68087,69040,▲953,＋1.40%,68191,65358,64957,64549,2644,100166
2007/04/30,68173,68953,68000,68087,▲87,＋0.13%,68069,65046,64873,64490,1635,100166
2007/04/27,68347,68347,67567,68000,▲606,＋0.90%,67913,64708,64802,64451,1380,100166
2007/04/26,67654,68433,66787,67394,▼1039,－1.52%,67723,64422,64737,64414,914,99806
2007/04/25,67567,68433,67567,68433,0.0,0.00%,67879,64085,64692,64386,5416,99806
2007/04/24,67307,68433,66441,68433,▲1126,＋1.67%,67688,63781,64613,64356,2142,99806
2007/04/23,67307,68953,67307,67307,▲260,＋0.39%,67082,63513,64535,64322,1680,99806
2007/04/20,68433,69213,67047,67047,▼1126,－1.65%,66493,63309,64477,64294,2498,99806
2007/04/19,66701,76229,66701,68173,▲693,＋1.03%,65765,63101,64428,64271,3943,99806
2007/04/18,65401,67567,65401,67480,▲2079,＋3.18%,64639,62842,64355,64239,5519,99806
2007/04/17,64882,65401,64102,65401,▲1039,＋1.62%,63686,62660,64280,64214,3592,99806
2007/04/16,64189,64362,63409,64362,▲953,＋1.50%,63253,62595,64222,64209,4416,99806
2007/04/13,61850,64189,61850,63409,▲866,＋1.39%,63097,62603,64193,64210,1519,99806
2007/04/12,62543,62543,61763,62543,▼173,－0.28%,62543,62673,64189,64219,1183,99806
2007/04/11,63149,63149,61503,62716,▼520,－0.82%,62110,62764,64189,64243,841,99806
2007/04/10,63582,63582,62543,63236,▼346,－0.54%,61867,62846,64196,64279,594,99806
2007/04/09,60637,63582,60637,63582,▲2945,＋4.86%,61780,62902,64194,64316,4983,99806
2007/04/06,60204,61503,59857,60637,▲260,＋0.43%,61330,62967,64187,64352,5568,100306
2007/04/05,62370,62370,59771,60377,▼1126,－1.83%,61659,63179,64216,64413,4061,96554
2007/04/04,62370,62370,61243,61503,▼1299,－2.07%,61711,63439,64241,64476,6677,97054
2007/04/03,60810,62803,60550,62803,▲1473,＋2.40%,61884,63656,64259,64529,3949,97554
2007/04/02,62370,63236,60897,61330,▼953,－1.53%,61936,63799,64267,64571,3376,97554
2007/03/30,60637,62283,60637,62283,▲1646,＋2.71%,62318,64002,64310,64577,2891,98054
2007/03/29,59424,62803,59424,60637,▼1732,－2.78%,62439,64163,64339,64573,2386,98054
2007/03/28,62370,62456,60810,62370,▼693,－1.10%,62907,64401,64417,64582,4319,98554
2007/03/27,62370,63236,61677,63062,▼173,－0.27%,63201,64617,64473,64568,952,98554
2007/03/26,62629,63236,58905,63236,▲346,＋0.55%,63409,64795,64489,64537,10517,98554
2007/03/23,62976,62976,61677,62889,▼87,－0.14%,63669,64968,64498,64505,1433,98554
2007/03/22,63149,63409,62456,62976,▼866,－1.36%,64050,65167,64523,64469,610,98312
2007/03/21,64535,64535,63409,63842,▼260,－0.41%,64327,65358,64549,64418,1712,98312
2007/03/20,63409,64622,63236,64102,▼433,－0.67%,64431,65514,64560,64355,361,98312
2007/03/19,64795,64795,63322,64535,▼260,－0.40%,64483,65618,64532,64281,459,98312
2007/03/16,64968,64968,64795,64795,▲433,＋0.67%,64552,65713,64502,64194,823,98312
2007/03/15,64535,64535,64362,64362,0.0,0.00%,64570,65765,64469,64103,126,98312
2007/03/14,63236,64362,62456,64362,0.0,0.00%,64812,65826,64443,64013,451,98312
2007/03/13,63842,64882,63842,64362,▼520,－0.80%,65107,65891,64413,63912,283,98312
2007/03/12,63322,64882,63322,64882,0.0,0.00%,65367,65943,64386,63807,202,98312
2007/03/09,65575,65575,64189,64882,▼693,－1.06%,65471,65977,64346,63688,1298,98312
2007/03/08,63409,65748,63409,65575,▼260,－0.39%,65592,65977,64307,63572,171,98312
2007/03/07,64102,65834,64102,65834,▲173,＋0.26%,65557,65943,64276,63442,7,98312
2007/03/06,65661,65661,65661,65661,▲260,＋0.40%,65731,65856,64254,63318,94,98312
2007/03/05,66094,66094,65401,65401,▼87,－0.13%,65921,65774,64252,63193,111,98312
2007/03/02,64968,66181,64968,65488,▲87,＋0.13%,66181,65696,64292,63079,1233,98312
2007/02/28,65834,65834,64102,65401,▼1299,－1.95%,66458,65627,64331,62972,1454,97692
2007/02/27,66701,66701,66701,66701,▲87,＋0.13%,66735,65592,64359,62871,300,97692
2007/02/26,65834,66701,65141,66614,▼87,－0.13%,66787,65440,64362,62739,1001,97692
2007/02/23,65921,66701,65921,66701,▼173,－0.26%,66701,65297,64377,62605,10,97692
2007/02/22,66787,67480,66181,66874,▲87,＋0.13%,66649,65154,64390,62465,625,97692
2007/02/21,66181,66787,66008,66787,▼173,－0.26%,66441,65016,64404,62339,117,97692
2007/02/20,67394,67394,66874,66961,▲780,＋1.18%,66198,64864,64423,62193,351,97692
2007/02/16,66354,66354,65401,66181,▼260,－0.39%,65938,64665,64439,62047,56,97692
2007/02/15,65834,66614,64968,66441,▲606,＋0.92%,65782,64453,64411,61898,1419,91917
2007/02/14,64622,66614,64622,65834,▲260,＋0.40%,65609,64262,64351,61740,1069,91917
2007/02/13,65661,66181,65575,65575,▼87,－0.13%,65419,64128,64315,61588,148,91917
2007/02/12,65401,65834,65401,65661,▲260,＋0.40%,65280,63976,64283,61433,543,91917
2007/02/09,65575,65575,64968,65401,▼173,－0.26%,64968,63851,64263,61281,859,91917
2007/02/08,65401,65748,64968,65575,▲693,＋1.07%,64691,63738,64246,61118,4310,91287
2007/02/07,64189,64882,64189,64882,0.0,0.00%,64345,63617,64226,60957,2197,91027
2007/02/06,64102,65401,64102,64882,▲780,＋1.22%,64189,63491,64192,60808,5743,91027
2007/02/05,64102,64795,63929,64102,▲87,＋0.14%,64154,63340,64157,60660,7927,91027
2007/02/02,62543,64015,62370,64015,▲173,＋0.27%,64067,63266,64142,60517,2677,91027
2007/02/01,64102,64102,63409,63842,▼260,－0.41%,64015,63227,64108,60379,532,91027
2007/01/31,63669,64102,63669,64102,▼606,－0.94%,64015,63231,64100,60236,1001,90747
2007/01/30,65228,65228,64102,64708,▲1039,＋1.63%,64015,63227,64090,60091,2211,90747
2007/01/29,63755,64102,63669,63669,▼87,－0.14%,63825,63257,64080,59940,528,90747
2007/01/26,63842,63842,63496,63755,▼87,－0.14%,63686,63361,64100,59805,20455,90747
2007/01/25,64102,64102,63842,63842,▼260,－0.41%,63322,63374,64110,59668,96,90747
2007/01/24,63582,64102,62110,64102,▲346,＋0.54%,63080,63370,64111,59531,1142,90747
2007/01/23,63755,63755,63755,63755,▲780,＋1.24%,62889,63386,64114,59393,1,90747
2007/01/22,62803,65401,62023,62976,▲1039,＋1.68%,62647,63425,64124,59250,316,90747
2007/01/19,62629,62629,60724,61936,▼693,－1.11%,62681,63502,64149,59108,647,90617
2007/01/18,61243,63062,61243,62629,▼520,－0.82%,62924,63525,64195,58974,52,90617
2007/01/17,62543,63236,62543,63149,▲606,＋0.97%,63028,63530,64227,58840,201,90617
2007/01/16,63149,63149,60637,62543,▼606,－0.96%,62872,63513,64250,58716,693,90617
2007/01/15,63149,63149,63149,63149,0.0,0.00%,62733,63527,64297,58598,224,90617
2007/01/12,63236,63236,62716,63149,0.0,0.00%,62629,63498,64362,58478,1394,90617
2007/01/11,62370,64535,62370,63149,▲780,＋1.25%,62647,63477,64438,58360,684,90617
2007/01/10,61503,63582,61070,62370,▲520,＋0.84%,62803,63444,64518,58244,2736,90617
2007/01/09,62629,63496,61330,61850,▼780,－1.24%,63132,63454,64610,58138,941,90127
2007/01/08,63062,63062,61503,62629,▼606,－0.96%,63825,63545,64711,58038,149,90127
2007/01/05,61503,63236,61503,63236,▼693,－1.08%,64448,63639,64799,57932,153,90127
2007/01/04,64015,64015,63149,63929,▼87,－0.14%,64604,63754,64874,57823,1303,90127
2007/01/03,64795,64795,63669,64015,▼1299,－1.99%,64569,63949,64843,57693,723,90127
2007/01/02,65401,65401,65315,65315,▼433,－0.66%,64653,64140,64806,57568,413,90127
2006/12/28,64102,66094,63322,65748,▲1732,＋2.71%,64494,64227,64748,57441,4578,90127
2006/12/27,64102,64102,63669,64015,▲262,＋0.41%,64248,64285,64662,57302,957,90127
2006/12/26,62395,64008,62395,63754,▼679,－1.05%,63924,64458,64586,57177,1944,90127
2006/12/22,64518,66131,63924,64433,▼85,－0.13%,63720,64645,64512,57055,1141,90127
2006/12/21,66131,66131,63669,64518,0.0,0.00%,63397,64811,64414,56928,1443,90127
2006/12/20,63075,64518,62395,64518,▲2122,＋3.40%,63058,64980,64287,56786,4395,90127
2006/12/19,62820,63160,62395,62395,▼340,－0.54%,62667,65150,64150,56627,2453,90127
2006/12/18,62056,63244,62056,62735,▼85,－0.14%,62735,65256,64030,56513,11874,90127
2006/12/15,62820,63160,62820,62820,0.0,0.00%,62684,65261,63885,56400,5995,85127
2006/12/14,61971,62820,61377,62820,▲255,＋0.41%,62633,65303,63737,56273,1915,85127
2006/12/13,63160,63160,61292,62565,▼170,－0.27%,62803,65345,63583,56159,2141,85127
2006/12/12,62990,62990,61971,62735,▲255,＋0.41%,63193,65439,63411,56063,1052,85127
2006/12/11,62650,63244,62395,62480,▼85,－0.14%,63754,65524,63229,55952,1930,85127
2006/12/08,64093,64093,61971,62565,▼1104,－1.73%,64823,65617,63031,55843,1287,85127
2006/12/07,63584,64518,61971,63669,▼849,－1.32%,65876,65630,62836,55746,3155,85127
2006/12/06,64688,65961,63499,64518,▼1019,－1.55%,66555,65587,62609,55635,3604,85127
2006/12/05,66640,70460,65536,65536,▼2292,－3.38%,67031,65520,62381,55516,6531,85127
2006/12/04,70970,71309,65112,67829,0.0,0.00%,67421,65341,62135,55388,4610,85127
2006/12/01,67149,67913,66980,67829,▲764,＋1.14%,67353,65121,61866,55241,1326,85127
2006/11/30,66895,67065,64263,67065,▲170,＋0.25%,67336,64904,61613,55096,3828,85127
2006/11/29,64942,67065,64942,66895,▼594,－0.88%,67506,64755,61382,54959,304,85127
2006/11/28,67065,67489,62565,67489,0.0,0.00%,67710,64654,61116,54820,2674,85127
2006/11/27,69442,69611,67489,67489,▼255,－0.38%,67115,64497,60833,54682,1089,85127
2006/11/24,67998,68677,67234,67744,▼170,－0.25%,66182,64318,60541,54544,559,85127
2006/11/23,67149,67913,66301,67913,0.0,0.00%,65367,64144,60273,54397,4612,85127
2006/11/22,64518,68762,64518,67913,▲3396,＋5.26%,64518,63966,59962,54254,6507,85127
2006/11/21,61122,65367,61122,64518,▲1698,＋2.70%,63822,63796,59655,54111,87727,84335
