[일시]롯데칠성,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1999/12/28,70844,70844,65057,69846,▼2495,－3.45%,71642,78711,81512,84512,3070,137260
1999/12/27,72540,72540,72341,72341,▼399,－0.55%,72680,79340,81595,84861,160,137260
1999/12/24,70145,72740,70145,72740,▲2594,＋3.70%,73937,79789,81620,85206,190,137260
1999/12/23,70046,71043,70046,70145,▼2993,－4.09%,75154,80333,81638,85585,280,137260
1999/12/22,74835,74835,70544,73139,▼1896,－2.53%,77429,81016,81697,85999,360,137260
1999/12/21,79624,79624,75035,75035,▼3592,－4.57%,78706,81575,81700,86354,510,137260
1999/12/20,75833,78627,75833,78627,▼200,－0.25%,80163,82039,81680,86710,120,137260
1999/12/17,78228,78826,78228,78826,▼2694,－3.30%,81301,82224,81607,87052,3020,137260
1999/12/16,77030,81520,75933,81520,▲1996,＋2.51%,82498,82398,81557,87410,550,137260
1999/12/15,80123,80123,77928,79525,▼2794,－3.39%,82039,82458,81479,87687,1280,137260
1999/12/14,80024,82917,79924,82319,▼1996,－2.37%,82398,82618,81420,87893,690,137260
1999/12/13,84813,84813,78826,84314,▼499,－0.59%,82358,82733,81334,87964,6090,137260
1999/12/10,79525,91099,79425,84813,▲5588,＋7.05%,81860,82753,81214,88001,11740,137260
1999/12/09,83815,83815,79026,79225,▼2095,－2.58%,81261,82792,81103,88043,620,137260
1999/12/08,81820,81820,79325,81321,▼798,－0.97%,81879,83012,81088,88132,1310,137260
1999/12/07,79824,82119,79824,82119,▲299,＋0.37%,82099,83127,81038,88194,231,137260
1999/12/06,81820,81820,77828,81820,0.0,0.00%,82159,83261,81000,88250,960,137260
1999/12/03,83715,83715,81820,81820,▼499,－0.61%,82059,83286,80966,88315,1050,137260
1999/12/02,82319,82319,82019,82319,▼100,－0.12%,82418,83381,80942,88361,2580,137260
1999/12/01,79624,82418,79624,82418,0.0,0.00%,82718,83286,80867,88406,260,137260
1999/11/30,80522,82418,80522,82418,▲1098,＋1.35%,83097,83157,80802,88467,400,137260
1999/11/29,80123,83117,78826,81321,▼2295,－2.74%,83476,83226,80737,88496,3540,137260
1999/11/26,81021,83616,80024,83616,▼200,－0.24%,83676,83401,80690,88533,430,137260
1999/11/25,80223,83815,78327,83815,▼499,－0.59%,83416,83406,80607,88551,2620,137260
1999/11/24,84314,84314,82817,84314,0.0,0.00%,83197,83406,80599,88571,750,138760
1999/11/23,81820,84314,81820,84314,▲1996,＋2.42%,82877,83426,80604,88602,250,138760
1999/11/22,78926,82718,78926,82319,0.0,0.00%,82937,83446,80631,88627,1080,138760
1999/11/19,81021,82319,77828,82319,▼399,－0.48%,83416,83571,80705,88648,830,138760
1999/11/18,80123,82718,80123,82718,0.0,0.00%,84075,83695,80797,88660,1730,138760
1999/11/17,82817,85811,81919,82718,▼1896,－2.24%,84254,83750,80882,88661,2540,138760
1999/11/16,81820,84613,81820,84613,▼100,－0.12%,84434,83855,80950,88641,5050,138760
1999/11/15,83316,84713,81321,84713,▼898,－1.05%,84474,83760,80986,88601,300,138760
1999/11/12,85611,85611,85611,85611,▲1996,＋2.39%,83995,83666,81053,88570,100,138760
1999/11/11,82019,83616,81820,83616,0.0,0.00%,83616,83825,81171,88509,1180,138760
1999/11/10,86709,86809,81820,83616,▼1197,－1.41%,82977,83875,81342,88461,1670,138760
1999/11/09,80522,84813,80522,84813,▲2495,＋3.03%,82219,83661,81512,88413,510,138330
1999/11/08,83715,84613,82319,82319,▼1397,－1.67%,82019,83361,81687,88354,2160,138160
1999/11/05,80423,83715,80024,83715,▲3293,＋4.09%,82518,83202,81840,88334,750,138160
1999/11/04,80423,81420,79824,80423,▲599,＋0.75%,82518,83007,82008,88297,1800,138160
1999/11/03,82917,82917,79824,79824,▼3991,－4.76%,83197,82917,82230,88292,2820,138160
1999/11/02,84813,84813,83815,83815,▼998,－1.18%,84174,82668,82463,88300,1170,138160
1999/11/01,84214,84813,82219,84813,▲1098,＋1.31%,84354,82219,82629,88321,1160,138160
1999/10/29,82119,83715,82119,83715,▼100,－0.12%,84354,81670,82779,88363,220,138160
1999/10/28,82119,84514,82119,83815,▼898,－1.06%,84574,81176,82964,88455,640,138160
1999/10/27,84713,84713,84713,84713,0.0,0.00%,84574,80667,83030,88529,20,138160
1999/10/26,81919,84713,81919,84713,▼100,－0.12%,84593,80098,83034,88604,30,138160
1999/10/25,85811,85811,81420,84813,0.0,0.00%,84194,79555,83135,88592,420,138160
1999/10/22,80423,85811,80423,84813,▲998,＋1.19%,83795,79026,83260,88583,8320,138160
1999/10/21,85811,85811,82319,83815,▼998,－1.18%,84593,78577,83393,88537,7780,138160
1999/10/20,84713,85811,82319,84813,▲2095,＋2.53%,84753,78228,83542,88465,3461,138160
1999/10/19,83516,86409,81820,82718,▼100,－0.12%,83656,77788,83642,88388,1230,138160
1999/10/18,85312,85811,82817,82817,▼5987,－6.74%,82877,77509,83893,88330,8540,138160
1999/10/15,84613,88804,83815,88804,▲4191,＋4.95%,82139,77225,84176,88272,2310,138160
1999/10/14,79325,84613,79325,84613,▲5288,＋6.67%,80343,76691,84376,88161,10390,138160
1999/10/13,77828,79824,75334,79325,▲499,＋0.63%,79145,76377,84712,88079,11110,138820
1999/10/12,76332,78826,76332,78826,▼299,－0.38%,78247,76327,85177,88024,1210,137760
1999/10/11,76831,79126,76831,79126,▼698,－0.87%,77449,76377,85601,87974,140,137760
1999/10/08,79824,79824,79824,79824,▲1197,＋1.52%,76392,76412,86020,87939,860,137760
1999/10/07,76731,79724,74835,78627,▲3792,＋5.07%,75194,76436,86453,87946,8460,138160
1999/10/06,74835,75334,74536,74835,0.0,0.00%,74196,76397,86930,87901,6330,139190
1999/10/05,74536,74835,73837,74835,▲998,＋1.35%,73897,76581,87512,87809,790,133130
1999/10/04,72839,73837,70844,73837,0.0,0.00%,73698,76766,88127,87684,1970,133040
1999/10/01,72839,73837,71842,73837,▲200,＋0.27%,73777,77000,88793,87555,1260,132630
1999/09/30,73837,73837,71941,73638,▲299,＋0.41%,74176,77240,89533,87431,1020,131940
1999/09/29,71343,73638,71343,73338,▼499,－0.68%,74815,77724,90301,87288,300,131510
1999/09/28,71043,73837,71043,73837,▼399,－0.54%,75354,78287,91008,87150,1740,131510
1999/09/27,75833,75833,73837,74236,▼1596,－2.11%,76012,78891,91739,87013,810,131510
1999/09/22,75833,76032,74336,75833,▼998,－1.30%,76591,79520,92498,86873,480,131510
1999/09/21,76032,76831,75833,76831,▲798,＋1.05%,77050,80118,93263,86719,1780,131370
1999/09/20,76831,76831,75833,76032,▼1098,－1.42%,77349,80667,93895,86536,550,131370
1999/09/17,75833,77130,65655,77130,0.0,0.00%,77808,81206,94365,86335,1910,131370
1999/09/16,77130,77330,74835,77130,▼998,－1.28%,78347,81690,94593,86125,990,131370
1999/09/15,79824,79824,77828,78128,▼200,－0.25%,78886,82269,94788,85927,890,131370
1999/09/14,79824,79824,74336,78327,0.0,0.00%,79325,82997,94984,85706,17320,131370
1999/09/13,79824,80822,78327,78327,▼1497,－1.87%,79225,83775,95175,85477,570,131310
1999/09/10,82219,82219,79824,79824,0.0,0.00%,79265,84549,95350,85241,450,131310
1999/09/09,80822,82618,79824,79824,▼499,－0.62%,79006,85322,95499,84992,650,131310
1999/09/08,79525,83316,79525,80323,▲2495,＋3.21%,78746,85906,95664,84744,1260,131310
1999/09/07,78427,79824,77230,77828,▼698,－0.89%,78407,86579,95780,84482,290,131310
1999/09/06,75533,78826,75533,78527,0.0,0.00%,79505,87377,95945,84236,120,131310
1999/09/03,73737,78527,73338,78527,0.0,0.00%,80722,88141,96133,83985,1220,131310
1999/09/02,75833,79525,71143,78527,▼100,－0.13%,82199,88904,96254,83735,880,131310
1999/09/01,81221,81820,78228,78627,▼4690,－5.63%,83855,89667,96376,83483,1080,131310
1999/08/31,83815,83815,81121,83316,▼1297,－1.53%,85691,90476,96496,83231,1640,131310
1999/08/30,85312,85312,83017,84613,▼1297,－1.51%,86589,90700,96544,82928,3210,131310
1999/08/27,86908,86908,85911,85911,▼898,－1.03%,87028,90715,96600,82624,600,133310
1999/08/26,85511,87707,85511,86809,▼998,－1.14%,87208,90959,96624,82299,4060,133310
1999/08/25,89902,90301,86809,87806,0.0,0.00%,87587,91234,96590,81966,3430,133310
1999/08/24,92795,92795,86908,87806,▲998,＋1.15%,88565,91483,96524,81629,680,134900
1999/08/23,87308,87308,86310,86809,0.0,0.00%,89782,91733,96441,81280,730,134900
1999/08/20,86908,87108,85911,86809,▼1896,－2.14%,91179,91932,96333,80947,4010,134900
1999/08/19,91798,92297,88704,88704,▼3991,－4.31%,92875,92481,96216,80619,1370,135440
1999/08/18,89203,93893,89203,92696,▼1197,－1.28%,93434,93035,96086,80278,4010,136440
1999/08/17,93793,96288,91199,93893,▲100,＋0.11%,93654,93439,95847,79880,3410,137440
1999/08/16,91798,93793,90800,93793,▼1497,－1.57%,93634,93983,95579,79480,3440,137440
1999/08/13,91798,95290,91798,95290,▲3792,＋4.14%,93634,94656,95313,79072,2240,137440
1999/08/12,90900,95290,90900,91498,▼2295,－2.45%,93334,95105,95022,78652,2320,137440
1999/08/11,91698,94292,90900,93793,0.0,0.00%,93793,95744,94828,78264,1300,137440
1999/08/10,93793,94791,92795,93793,0.0,0.00%,93993,96343,94586,77876,2170,137440
1999/08/09,93793,93793,90999,93793,0.0,0.00%,92795,97016,94354,77493,5420,137440
1999/08/06,91897,95290,91897,93793,0.0,0.00%,91019,97814,94137,77127,4210,137440
1999/08/05,94791,95290,92496,93793,▼998,－1.05%,90421,98712,94013,76762,4590,137440
1999/08/04,88804,94791,88804,94791,▲6985,＋7.95%,90121,99710,93946,76387,13080,137440
1999/08/03,85911,88006,85911,87806,▲2894,＋3.41%,89722,100883,93946,75997,8310,136940
1999/08/02,92795,92795,84913,84913,▼5887,－6.48%,90720,102479,94028,75681,2780,136940
1999/07/30,93793,93793,88106,90800,▼1497,－1.62%,91897,104021,94174,75389,3520,136940
1999/07/29,90101,93693,90101,92297,▼499,－0.54%,93294,105368,94049,75048,5670,136940
1999/07/28,90800,93793,89802,92795,0.0,0.00%,94791,106740,93906,74694,12700,136940
1999/07/27,90700,92795,85911,92795,▲1996,＋2.20%,96387,108186,93682,74344,1510,136940
1999/07/26,85911,90800,84813,90800,▼6985,－7.14%,98782,109284,93387,73994,15950,136940
1999/07/23,97784,101776,94791,97784,▼1996,－2.00%,102075,109958,93133,73661,4300,136940
1999/07/22,104769,104769,96787,99780,▼998,－0.99%,103372,109608,92767,73266,1930,136940
1999/07/21,103771,104270,96787,100778,▼3991,－3.81%,104270,109060,92368,72859,6160,136940
1999/07/20,108760,108760,104270,104769,▼2495,－2.33%,105268,108516,91946,72439,4690,136840
1999/07/19,102773,107762,102773,107264,▲2993,＋2.87%,105767,107767,91447,71981,4090,136840
1999/07/16,109259,109259,99780,104270,0.0,0.00%,106266,106844,90871,71511,11480,136840
1999/07/15,102773,104769,99780,104270,▼1497,－1.42%,107762,106071,90347,71096,21120,136840
1999/07/14,102275,106765,101776,105767,▼1497,－1.40%,109658,105343,89857,70693,7690,136840
1999/07/13,107762,108261,105268,107264,▼2495,－2.27%,112153,104420,89439,70287,6130,136840
1999/07/12,112751,112751,108261,109758,▼1996,－1.79%,114647,103442,88872,69875,13360,136840
1999/07/09,111255,112751,105767,111754,▼1996,－1.75%,115845,102444,88106,69426,19440,137440
1999/07/08,110756,115745,110756,113749,▼4490,－3.80%,117042,101147,87241,68960,17600,151070
1999/07/07,115745,118239,113749,118239,▼1497,－1.25%,118239,99750,86318,68498,7865,159470
1999/07/06,114248,119736,112751,119736,▲3991,＋3.45%,118938,98129,85329,67995,8130,156070
1999/07/05,132707,132707,115246,115745,▼1996,－1.69%,117940,96452,84274,67474,18590,152870
1999/07/02,119736,123727,116743,117740,▼1996,－1.67%,115645,95065,83293,66981,37600,155520
1999/07/01,121732,124725,116743,119736,▼1996,－1.64%,110257,93544,82287,66478,16100,182020
1999/06/30,114747,122729,107762,121732,▲6985,＋6.09%,104071,91798,81248,65967,22150,182020
1999/06/29,105767,119736,105767,114747,▲10477,＋10.05%,97705,89902,80175,65431,23030,183020
1999/06/28,95789,104270,92795,104270,▲13470,＋14.84%,92716,88305,79177,64925,42120,184280
1999/06/25,90700,92696,82319,90800,▲1996,＋2.25%,89622,87108,78306,64497,2370,207700
1999/06/24,89802,90700,88804,88804,▼1098,－1.22%,89223,86559,77657,64157,8390,207700
1999/06/23,88006,90800,88006,89902,▲100,＋0.11%,89403,86165,77067,63841,2850,207700
1999/06/22,90800,90800,86409,89802,▲998,＋1.12%,88884,85586,76428,63491,1340,207640
1999/06/21,90600,92596,88804,88804,0.0,0.00%,88465,84988,75780,63149,17780,207640
1999/06/18,89802,90301,88804,88804,▼898,－1.00%,88665,84439,75133,62800,2260,207640
1999/06/17,89602,90800,88405,89702,▲2395,＋2.74%,88066,83890,74484,62441,4760,207640
1999/06/16,89802,89802,86110,87308,▼399,－0.46%,87288,83396,73824,62110,360,207480
1999/06/15,86809,87707,85811,87707,▼2095,－2.33%,86988,82997,73184,61832,2170,207380
1999/06/14,84015,89802,84015,89802,▲3991,＋4.65%,86689,82603,72527,61493,2700,206750
1999/06/11,87806,87806,85811,85811,0.0,0.00%,86330,82154,71837,61135,4420,206730
1999/06/10,85811,85811,85811,85811,0.0,0.00%,86629,82179,71215,60818,920,206730
1999/06/09,86310,87707,83416,85811,▼399,－0.46%,86429,82378,70591,60494,5620,206730
1999/06/08,85811,86509,85811,86210,▼1796,－2.04%,86030,82827,69967,60167,5410,206460
1999/06/07,87806,89802,84813,88006,▲698,＋0.80%,85352,83152,69312,59857,2510,206460
1999/06/04,86809,89802,84813,87308,▲2495,＋2.94%,83815,83436,68647,59538,4340,206260
1999/06/03,85811,89802,82319,84813,▲998,＋1.19%,82318,83236,67973,59217,2750,206060
1999/06/02,82518,85811,82418,83815,▲998,＋1.20%,81540,83182,67342,58901,1220,207270
1999/06/01,79824,82817,79824,82817,▲2495,＋3.11%,80443,82957,66735,58585,5660,207270
1999/05/31,79924,81321,79924,80323,▲499,＋0.63%,79445,82573,66119,58278,2950,207270
1999/05/28,81021,83815,78826,79824,▼1098,－1.36%,78946,82333,65562,57995,1620,207270
1999/05/27,76831,82817,76831,80922,▲2594,＋3.31%,78547,82134,65022,57716,9110,207270
1999/05/26,77828,79325,76332,78327,▲499,＋0.64%,78327,81879,64470,57425,990,207270
1999/05/25,75833,77828,75833,77828,0.0,0.00%,78527,81735,63912,57159,4510,207270
1999/05/24,77828,78327,77330,77828,0.0,0.00%,78926,81585,63380,56893,1590,207270
1999/05/21,79824,79824,76930,77828,▼1996,－2.50%,79525,81331,62831,56627,2340,207270
1999/05/20,76032,79824,76032,79824,▲499,＋0.63%,81221,81081,62283,56361,5140,207270
1999/05/19,74835,79325,74835,79325,▼499,－0.62%,83217,80832,61701,56070,3410,207270
1999/05/18,76631,79824,75533,79824,▼998,－1.23%,86310,80902,61165,55775,4690,207270
1999/05/17,86310,86310,78826,80822,▼5488,－6.36%,88884,80572,60633,55466,5480,207270
1999/05/14,86709,89602,85811,86310,▼3492,－3.89%,91458,79719,60117,55141,6110,207270
1999/05/13,91997,91997,87308,89802,▼4989,－5.26%,90860,78397,59510,54759,5390,206670
1999/05/12,91698,94791,85312,94791,▲2095,＋2.26%,89642,76826,58829,54347,4280,206120
1999/05/11,92795,92795,88006,92696,▼998,－1.06%,86549,75030,58047,53890,7030,205340
1999/05/10,83316,95789,81820,93693,▲10377,＋12.46%,83037,73219,57334,53454,19450,206140
1999/05/07,83815,83815,81919,83316,▼399,－0.48%,79405,71378,56604,53014,5040,205860
1999/05/06,82817,84414,80323,83715,▲4390,＋5.53%,77908,70080,56046,52664,10960,205860
1999/05/04,75833,80822,75833,79325,▲4191,＋5.58%,76332,68763,55483,52303,30910,205040
1999/05/03,75533,75933,74835,75134,▼399,－0.53%,75553,67666,55007,51984,4980,205040
1999/04/30,75833,75933,74835,75533,▼299,－0.39%,75494,66653,54601,51703,14510,205040
1999/04/29,75733,76831,74835,75833,0.0,0.00%,74935,65476,54189,51427,7660,205040
1999/04/28,79824,79824,73837,75833,▲399,＋0.53%,74336,64278,53765,51153,13300,205040
1999/04/27,75733,79824,75334,75434,▲599,＋0.80%,74137,63156,53349,50895,9290,205040
1999/04/26,72839,75833,72839,74835,▲2095,＋2.88%,75194,61963,52932,50606,16380,205040
1999/04/23,72839,76831,72740,72740,▼100,－0.14%,74875,60766,52516,50306,5850,205040
1999/04/22,69846,77828,69846,72839,▼1996,－2.67%,73079,59629,52152,50019,4670,205040
1999/04/21,80722,80722,74735,74835,▼5887,－7.29%,70485,58481,51844,49732,9380,205040
1999/04/20,75833,82319,74835,80722,▲7484,＋10.22%,67192,57244,51530,49429,19210,205040
1999/04/19,63859,73239,63859,73239,▲9479,＋14.87%,62821,55652,51134,49073,11300,207220
1999/04/16,59968,64358,59968,63759,▲3891,＋6.50%,59469,54405,50878,48783,11100,207220
1999/04/15,58870,59868,58371,59868,▲1497,＋2.56%,58092,53637,50746,48576,5380,207220
1999/04/14,59868,59868,57374,58371,▼499,－0.85%,57593,53068,50680,48407,2180,207220
1999/04/13,56875,59369,56875,58870,▲2395,＋4.24%,57393,52569,50678,48259,7040,207220
1999/04/12,55877,57872,55877,56475,▼399,－0.70%,57094,52045,50662,48123,1290,207220
1999/04/09,56875,57872,56875,56875,▼499,－0.87%,56775,51566,50673,47985,2600,207220
1999/04/08,57872,57872,56475,57374,0.0,0.00%,55797,51127,50668,47850,2350,207220
1999/04/07,57374,58870,57374,57374,0.0,0.00%,54699,50603,50668,47709,3520,207220
1999/04/06,58371,58371,56076,57374,▲2495,＋4.55%,53901,50080,50687,47582,2270,207220
1999/04/02,52883,58870,52883,54879,▲2894,＋5.57%,52744,49581,50687,47460,10940,207220
1999/04/01,51387,53083,51387,51985,▲100,＋0.19%,51945,49132,50673,47347,2880,201220
1999/03/31,54679,54679,51886,51886,▼1497,－2.80%,51546,48877,50688,47222,2660,201220
1999/03/30,50189,53382,50189,53382,▲1796,＋3.48%,51147,48653,50657,47104,13670,201120
1999/03/29,50888,51586,49890,51586,▲698,＋1.37%,50489,48373,50615,46971,3080,201120
1999/03/26,50389,51387,50389,50888,▲898,＋1.80%,49950,48039,50554,46844,940,201120
1999/03/25,52883,52883,49990,49990,▲100,＋0.20%,49431,47790,50519,46724,2240,201120
1999/03/24,49890,50090,49890,49890,▼200,－0.40%,49112,47535,50467,46606,2510,201120
1999/03/23,48842,50090,48393,50090,▲1197,＋2.45%,48832,47286,50399,46490,1200,201120
1999/03/22,48294,49391,48294,48892,▲599,＋1.24%,48493,47026,50396,46373,2020,201120
1999/03/19,47495,48294,47495,48294,▼100,－0.21%,48393,46942,50480,46271,940,201120
1999/03/18,48493,48892,48393,48393,▼100,－0.21%,48114,46922,50459,46160,1590,201120
1999/03/17,48393,48493,48393,48493,▲100,＋0.21%,48054,46996,50434,46047,400,201120
1999/03/16,48393,48493,48393,48393,0.0,0.00%,47735,47066,50420,45927,900,201120
1999/03/15,48493,48892,47894,48393,▲1497,＋3.19%,47435,47091,50397,45813,4500,201120
1999/03/12,47894,47894,46697,46897,▼1197,－2.49%,47236,47066,50366,45694,9070,201120
1999/03/11,48194,48194,46897,48094,▲1197,＋2.55%,47036,47216,50402,45603,780,208930
1999/03/10,46897,46897,45699,46897,0.0,0.00%,46797,47306,50429,45487,4180,208930
1999/03/09,47396,47894,46897,46897,▼499,－1.05%,46897,47455,50460,45379,2330,208930
1999/03/08,46897,47894,45899,47396,▲1497,＋3.26%,47076,47605,50460,45288,1950,208930
1999/03/05,45250,47296,45250,45899,▼998,－2.13%,46577,47775,50436,45192,5220,208930
1999/03/04,45101,46897,44901,46897,▼499,－1.05%,46577,48019,50436,45109,820,208930
