[일시]기아차,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2014/09/03,59500,60000,58400,58600,▼1500,－2.50%,60020,60135,57620,58006,779507,152213811
2014/09/02,60200,60400,59300,60100,▼500,－0.83%,60260,60270,57592,57983,482427,152234861
2014/09/01,61400,61600,60300,60600,▼600,－0.98%,60080,60380,57532,57938,454521,152158497
2014/08/29,59000,61200,59000,61200,▲1600,＋2.68%,59740,60400,57465,57897,1249887,152083476
2014/08/28,60400,60500,59100,59600,▼200,－0.33%,59360,60385,57405,57852,640303,151557175
2014/08/27,59500,60200,59300,59800,▲600,＋1.01%,59240,60455,57382,57828,706776,151634216
2014/08/26,59600,60100,59100,59200,▲300,＋0.51%,59380,60490,57365,57794,634029,151672991
2014/08/25,59100,59500,58600,58900,▼400,－0.67%,59580,60385,57368,57768,493967,151612269
2014/08/22,58700,59300,58700,59300,▲300,＋0.51%,59780,60280,57377,57738,509342,151534087
2014/08/21,60000,60500,58500,59000,▼1500,－2.48%,60080,60110,57373,57708,1200985,151479613
2014/08/20,60200,60800,59800,60500,▲300,＋0.50%,60640,59930,57398,57671,587611,151803912
2014/08/19,60000,61300,59900,60200,▲300,＋0.50%,60660,59685,57397,57616,868771,151939705
2014/08/18,61500,61500,59900,59900,▼900,－1.48%,60520,59460,57395,57553,751381,151908437
2014/08/14,61100,62000,60800,60800,▼1000,－1.62%,60640,59265,57387,57500,621036,151946440
2014/08/13,60800,61800,60200,61800,▲1200,＋1.98%,60740,59010,57347,57429,714535,151969945
2014/08/12,59900,61000,59800,60600,▲1100,＋1.85%,60640,58720,57300,57358,793733,151812984
2014/08/11,61500,61500,59500,59500,▼1000,－1.65%,60780,58460,57257,57293,778920,151682933
2014/08/08,60800,61000,59600,60500,▼800,－1.31%,61340,58160,57250,57240,850828,151706495
2014/08/07,61500,62400,60900,61300,0.0,0.00%,61440,57855,57235,57180,800983,151750808
2014/08/06,61200,61900,60900,61300,0.0,0.00%,61360,57500,57165,57103,663198,151868137
2014/08/05,61500,62400,60600,61300,▼1000,－1.61%,61300,57135,57090,57028,834752,151899384
2014/08/04,61300,63000,61200,62300,▲1300,＋2.13%,61140,56785,57025,56961,1740860,151912466
2014/08/01,60000,61300,59600,61000,▲100,＋0.16%,60100,56420,56935,56891,1161122,151981508
2014/07/31,61000,61400,60100,60900,▼100,－0.16%,59260,56095,56853,56833,1357694,152182458
2014/07/30,60400,61500,60200,61000,▲500,＋0.83%,58260,55795,56777,56773,2179685,152165977
2014/07/29,57700,60500,57200,60500,▲3400,＋5.95%,57140,55510,56715,56713,3292442,152011995
2014/07/28,56500,57400,56300,57100,▲300,＋0.53%,56160,55270,56668,56659,779886,151492161
2014/07/25,56500,57100,55800,56800,▲900,＋1.61%,55880,55245,56677,56630,1873949,151389157
2014/07/24,55500,56000,55100,55900,▲500,＋0.90%,55720,55240,56685,56607,857345,151240574
2014/07/23,55700,55700,54800,55400,▼200,－0.36%,55680,55240,56720,56593,923189,151088439
2014/07/22,55800,56200,55200,55600,▼100,－0.18%,55800,55195,56767,56577,669526,150740407
2014/07/21,56400,56500,55300,55700,▼300,－0.54%,55760,55130,56825,56553,729922,150672468
2014/07/18,55600,56400,55400,56000,▲300,＋0.54%,55320,55045,56870,56533,923032,150421671
2014/07/17,56500,56500,55700,55700,▼300,－0.54%,55000,54955,56918,56508,826403,150031672
2014/07/16,55400,56400,55100,56000,▲600,＋1.08%,54700,54965,56975,56473,1648220,149823062
2014/07/15,53600,55600,53400,55400,▲1900,＋3.55%,54300,55005,57025,56428,1314580,149661090
2014/07/14,54500,54600,53500,53500,▼900,－1.65%,54080,55105,57093,56385,887924,149498088
2014/07/11,53900,54800,53800,54400,▲200,＋0.37%,54380,55240,57202,56368,853061,149649816
2014/07/10,54000,54500,53900,54200,▲200,＋0.37%,54400,55340,57285,56347,619754,149666559
2014/07/09,54300,54600,53600,54000,▼300,－0.55%,54540,55455,57358,56329,868550,149579462
2014/07/08,55300,55300,54100,54300,▼700,－1.27%,54800,55590,57445,56317,902070,149498065
2014/07/07,54300,55000,54100,55000,▲500,＋0.92%,55080,55720,57552,56294,866429,149221540
2014/07/04,55100,55200,54200,54500,▼400,－0.73%,55400,55795,57647,56273,927377,148975045
2014/07/03,55600,55600,54600,54900,▼400,－0.72%,55840,55900,57753,56268,1594551,148884902
2014/07/02,56000,56000,55000,55300,▼400,－0.72%,56040,56035,57848,56260,1215580,148398393
2014/07/01,56600,56600,55300,55700,▼900,－1.59%,55880,56180,57940,56237,870937,148325212
2014/06/30,56700,56900,55700,56600,▼100,－0.18%,55600,56335,58007,56212,903046,148336974
2014/06/27,56200,57200,55500,56700,▲800,＋1.43%,55080,56475,58052,56179,1247507,148366203
2014/06/26,55900,56300,55200,55900,▲1400,＋2.57%,54580,56610,58098,56174,1155025,148124154
2014/06/25,54400,54800,54300,54500,▲200,＋0.37%,54580,56770,58162,56174,570881,148035378
2014/06/24,53600,54700,53600,54300,▲300,＋0.56%,55040,57070,58240,56181,985421,148196019
2014/06/23,54400,54800,54000,54000,▼200,－0.37%,55660,57375,58300,56190,1471278,148423166
2014/06/20,55900,56100,54200,54200,▼1700,－3.04%,56100,57680,58372,56204,1452143,148484268
2014/06/19,57100,57300,55600,55900,▼900,－1.58%,56540,57940,58442,56208,1241326,148621391
2014/06/18,57600,57700,56400,56800,▼600,－1.05%,56660,58065,58458,56188,611207,148550320
2014/06/17,56100,57600,56000,57400,▲1200,＋2.14%,56640,58175,58463,56169,941355,148684060
2014/06/16,56000,56200,55500,56200,▼200,－0.35%,56540,58205,58455,56143,860972,148500143
2014/06/13,56400,56600,56000,56400,▼100,－0.18%,56600,58350,58462,56134,514447,148490048
2014/06/12,56600,56700,56100,56500,▼200,－0.35%,56640,58510,58437,56127,909157,148491233
2014/06/11,57300,57300,56100,56700,▼200,－0.35%,56860,58540,58408,56124,805909,148433838
2014/06/10,56900,57300,56400,56900,▲400,＋0.71%,57160,58545,58392,56121,927063,148288933
2014/06/09,56400,57000,56000,56500,▼100,－0.18%,57540,58570,58373,56113,1170703,148063408
2014/06/05,58000,58000,56300,56600,▼1000,－1.74%,58120,58590,58345,56113,1326718,148277593
2014/06/03,57700,57800,56200,57600,▼600,－1.03%,58680,58565,58328,56115,1375512,148148086
2014/06/02,58900,59100,57800,58200,▼600,－1.02%,58980,58500,58298,56106,584103,148152949
2014/05/30,59800,59800,58600,58800,▼600,－1.01%,59440,58455,58273,56093,1030263,148076634
2014/05/29,59700,59800,58900,59400,0.0,0.00%,59760,58400,58223,56073,678673,148002648
2014/05/28,58800,59700,58500,59400,▲300,＋0.51%,59900,58310,58167,56075,621340,147865432
2014/05/27,60400,60500,58800,59100,▼1400,－2.31%,59900,58205,58100,56083,571024,147758176
2014/05/26,60600,60700,60200,60500,▲100,＋0.17%,59760,58150,58043,56093,717499,147739485
2014/05/23,60200,60400,59900,60400,▲300,＋0.50%,59460,58035,57943,56093,790275,147575563
2014/05/22,60000,60400,59500,60100,▲700,＋1.18%,58980,57970,57835,56096,914478,147303924
2014/05/21,58600,59600,58000,59400,▲1000,＋1.71%,58780,57885,57712,56105,1060637,146932162
2014/05/20,58800,59000,58000,58400,▼600,－1.02%,58820,57860,57613,56122,774913,146581556
2014/05/19,58700,59000,58000,59000,▲1000,＋1.72%,58560,57895,57512,56148,1359885,146426575
2014/05/16,59000,59400,58000,58000,▼1100,－1.86%,58120,57895,57415,56171,939052,145964547
2014/05/15,59900,60000,59000,59100,▼500,－0.84%,58000,57970,57328,56210,822915,145927840
2014/05/14,58000,59600,57500,59600,▲2500,＋4.38%,57560,58015,57230,56227,1808122,145783442
2014/05/13,57300,57800,56800,57100,▲300,＋0.53%,56860,58005,57125,56241,597818,145187305
2014/05/12,57200,57200,56200,56800,▼600,－1.05%,56700,58080,57042,56269,376366,145132614
2014/05/09,56700,57400,56700,57400,▲500,＋0.88%,56800,58200,56967,56300,835328,145129735
2014/05/08,56500,57200,55600,56900,▲800,＋1.43%,56860,58365,56897,56337,906883,145066857
2014/05/07,56900,57200,56100,56100,▼200,－0.36%,57000,58555,56847,56387,1278381,145069963
2014/05/02,57300,57400,56200,56300,▼1000,－1.75%,57240,58795,56812,56443,1040390,145069016
2014/04/30,58300,58300,56000,57300,▼400,－0.69%,57580,59010,56768,56498,1504951,145122640
2014/04/29,58000,58400,57700,57700,▲100,＋0.17%,57760,59185,56712,56545,460221,145069552
2014/04/28,57500,58100,57500,57600,▲300,＋0.52%,58040,59285,56650,56568,605928,145035253
2014/04/25,58100,58600,57100,57300,▼700,－1.21%,58200,59370,56583,56593,964243,145013871
2014/04/24,58000,58300,57100,58000,▼200,－0.34%,58520,59480,56528,56628,932904,144955574
2014/04/23,59400,59500,58000,58200,▼900,－1.52%,58740,59565,56465,56658,916378,144686307
2014/04/22,58400,59100,58300,59100,▲700,＋1.20%,58900,59615,56387,56689,655450,144750263
2014/04/21,58700,58900,57900,58400,▼500,－0.85%,58980,59555,56280,56722,721902,144586509
2014/04/18,59000,59300,58600,58900,▼200,－0.34%,59300,59550,56195,56764,614187,144513330
2014/04/17,59400,59500,58200,59100,▲100,＋0.17%,59400,59525,56098,56803,1117859,144387615
2014/04/16,59600,59700,58900,59000,▼500,－0.84%,59300,59415,55970,56838,977266,143959368
2014/04/15,60200,60400,58900,59500,▼500,－0.83%,59340,59320,55830,56878,891144,143749264
2014/04/14,59000,60000,59000,60000,▲600,＋1.01%,59580,59190,55677,56911,773818,143469850
2014/04/11,58100,59500,57900,59400,▲800,＋1.37%,59720,59020,55535,56942,1147313,143181146
2014/04/10,59700,59800,57600,58600,▼600,－1.01%,60020,58795,55408,56972,2661787,142469160
2014/04/09,60400,61200,58400,59200,▼1500,－2.47%,60420,58605,55300,57015,2982273,141926852
2014/04/08,60200,61000,60000,60700,0.0,0.00%,60740,58430,55188,57058,657407,140826281
2014/04/07,60600,60800,59800,60700,▼200,－0.33%,60540,58185,55037,57091,763556,140659313
2014/04/04,61000,61300,60500,60900,▲300,＋0.50%,60260,57890,54898,57115,1319245,140402268
2014/04/03,61500,61600,60000,60600,▼200,－0.33%,59980,57625,54782,57146,1410086,139899597
2014/04/02,60500,61300,60500,60800,▲1100,＋1.84%,59800,57385,54672,57183,1969494,139059447
2014/04/01,59000,60000,58800,59700,▲400,＋0.67%,59480,57180,54533,57209,1224315,138047367
2014/03/31,59800,60200,58900,59300,▼200,－0.34%,59120,56985,54417,57238,1187209,137730093
2014/03/28,58800,59800,58500,59500,▼200,－0.34%,58920,56820,54307,57278,1025430,137715545
2014/03/27,59500,59700,58900,59700,▲500,＋0.84%,58700,56615,54250,57306,981268,137654332
2014/03/26,58600,59500,58100,59200,▲1300,＋2.25%,58140,56415,54187,57357,1360441,137395660
2014/03/25,58100,58600,57400,57900,▼400,－0.69%,57720,56180,54122,57408,581031,137186692
2014/03/24,58800,58900,57800,58300,▼100,－0.17%,57520,55980,54080,57473,808353,137272560
2014/03/21,57500,58400,57300,58400,▲1500,＋2.64%,57180,55700,54037,57540,1287823,137392830
2014/03/20,57000,57400,56700,56900,▼200,－0.35%,56480,55455,53975,57612,995543,137240215
2014/03/19,56900,57700,56700,57100,▲200,＋0.35%,56060,55225,53918,57708,1122577,137502002
2014/03/18,57100,57300,56200,56900,▲300,＋0.53%,55780,55030,53875,57798,1196508,137462858
2014/03/17,54600,56600,54600,56600,▲1700,＋3.10%,55560,54825,53830,57891,1295568,137711615
2014/03/14,54100,55200,53800,54900,▲100,＋0.18%,55200,54655,53807,57993,817661,137916307
2014/03/13,55800,56300,54700,54800,▼900,－1.62%,55340,54575,53817,58094,1090218,138043896
2014/03/12,56700,57000,55600,55700,▼100,－0.18%,55540,54440,53840,58196,1189508,138253754
2014/03/11,54800,55900,54700,55800,▲1000,＋1.82%,55740,54270,53850,58303,943842,138343850
2014/03/10,55100,55400,54500,54800,▼800,－1.44%,55740,54140,53852,58404,638071,138501377
2014/03/07,55800,55900,55100,55600,▼200,－0.36%,55980,54095,53882,58509,603294,138439465
2014/03/06,56400,56700,55300,55800,▼900,－1.59%,55940,54015,53902,58613,860907,138382533
2014/03/05,56400,56900,56000,56700,▲900,＋1.61%,55920,53910,53913,58699,1179068,138466030
2014/03/04,55600,56500,55200,55800,▼200,－0.36%,55480,53770,53912,58773,1111525,138291795
2014/03/03,55600,56900,54500,56000,▲600,＋1.08%,55100,53680,53923,58857,1578890,138404961
2014/02/28,55800,56000,55000,55400,▼300,－0.54%,54440,53560,53983,58942,1183130,138603427
2014/02/27,54500,55900,54000,55700,▲1200,＋2.20%,54060,53490,54067,59040,1880457,138480851
2014/02/26,53900,54800,53600,54500,▲600,＋1.11%,53380,53415,54142,59114,1352311,138368614
2014/02/25,53300,53900,53000,53900,▲1200,＋2.28%,53120,53365,54242,59202,794047,138369558
2014/02/24,53600,53900,52700,52700,▼800,－1.50%,52900,53305,54357,59284,792375,138348981
2014/02/21,52600,53500,52500,53500,▲1200,＋2.29%,53000,53335,54498,59378,1183689,138402787
2014/02/20,52700,53000,52200,52300,▼900,－1.69%,52960,53315,54630,59453,1054584,138275098
2014/02/19,52600,53200,52000,53200,▲400,＋0.76%,52920,53270,54785,59538,1082381,138468345
2014/02/18,53000,53400,52500,52800,▼400,－0.75%,52740,53140,54927,59619,607895,138335131
2014/02/17,53600,54000,52800,53200,▼100,－0.19%,52820,53015,55092,59693,598499,138315456
2014/02/14,52700,53500,52600,53300,▲1200,＋2.30%,52960,52930,55223,59774,738476,138389597
2014/02/13,52300,53100,52100,52100,▼200,－0.38%,53100,52855,55357,59854,667746,138292033
2014/02/12,53600,53700,52100,52300,▼900,－1.69%,53420,52855,55497,59941,1242089,138281801
2014/02/11,53600,53900,53100,53200,▼700,－1.30%,53740,52865,55633,60019,768548,138549894
2014/02/10,53700,54200,53100,53900,▼100,－0.19%,53900,52785,55777,60080,825073,138734395
2014/02/07,54200,54300,52700,54000,▲300,＋0.56%,53840,52710,55927,60131,874313,138912580
2014/02/06,54100,54200,53400,53700,▼200,－0.37%,53840,52705,56073,60188,844843,138787017
2014/02/05,54600,54700,53900,53900,▼100,－0.19%,53940,52720,56228,60244,941610,139023565
2014/02/04,53100,54800,53000,54000,▲400,＋0.75%,53860,52650,56378,60318,2251914,139154317
2014/02/03,53000,54300,53000,53600,▼400,－0.74%,53600,52585,56485,60388,1297739,139592366
2014/01/29,54900,55400,53600,54000,▼200,－0.37%,53540,52540,56602,60460,1959321,139881437
2014/01/28,53500,55100,53400,54200,▲700,＋1.31%,53360,52645,56727,60539,1862029,139802583
2014/01/27,51200,54000,51200,53500,▲800,＋1.52%,52800,52730,56852,60618,2614226,139775447
2014/01/24,53100,53300,51200,52700,▼600,－1.13%,52220,52820,56992,60699,2081766,140057011
2014/01/23,53300,53900,52800,53300,▲200,＋0.38%,51740,52955,57163,60771,1507814,140600783
2014/01/22,51100,53600,51000,53100,▲1700,＋3.31%,51380,53075,57333,60837,3054323,140691332
2014/01/21,51100,52100,50800,51400,▲800,＋1.58%,51120,53155,57508,60901,2142320,141282898
2014/01/20,50400,51100,50100,50600,▲300,＋0.60%,51260,53260,57707,60974,1511651,141974820
2014/01/17,51500,51800,50300,50300,▼1200,－2.33%,51640,53455,57925,61053,2319906,142470608
2014/01/16,52000,52300,51300,51500,▼300,－0.58%,51900,53650,58145,61137,1312313,143589407
2014/01/15,52100,52800,51500,51800,▼300,－0.58%,52080,53835,58348,61213,1536443,144025636
2014/01/14,52500,53900,52100,52100,▼400,－0.76%,52500,54020,58535,61288,1543502,144296069
2014/01/13,51600,53300,51500,52500,▲900,＋1.74%,52880,54225,58730,61352,1271734,144528463
2014/01/10,52100,52900,51500,51600,▼800,－1.53%,52880,54415,58928,61405,1445664,144464379
2014/01/09,53400,54100,52400,52400,▼1500,－2.78%,53100,54630,59145,61472,1687262,144761850
2014/01/08,54100,54300,53300,53900,▼100,－0.19%,53160,54840,59332,61523,1353618,145097594
2014/01/07,52200,54200,52200,54000,▲1500,＋2.86%,53600,54985,59510,61587,2081098,144929718
2014/01/06,52900,53300,51300,52500,▼200,－0.38%,53980,55110,59693,61644,2504523,144699598
2014/01/03,53200,53400,52000,52700,0.0,0.00%,54540,55315,59885,61710,1793537,144252240
2014/01/02,56200,56300,52300,52700,▼3400,－6.06%,55080,55505,60058,61769,3333908,144089027
2013/12/30,55500,56100,55200,56100,▲200,＋0.36%,55680,55850,60250,61829,1195705,144360892
2013/12/27,55300,56200,55100,55900,▲600,＋1.08%,55400,56065,60362,61851,659560,144325642
2013/12/26,55500,55800,54900,55300,▼100,－0.18%,54920,56280,60527,61870,786993,144334283
2013/12/24,55800,56000,55300,55400,▼300,－0.54%,54760,56540,60693,61901,675216,144393577
2013/12/23,54800,56200,54800,55700,▲1000,＋1.83%,54520,56810,60865,61956,1108825,144567468
2013/12/20,53200,54800,53200,54700,▲1200,＋2.24%,54420,57085,61043,62009,862213,144491106
2013/12/19,55000,55700,53000,53500,▼1000,－1.83%,54580,57420,61248,62063,1794526,144505303
2013/12/18,54000,56000,54000,54500,▲300,＋0.55%,55120,57825,61497,62107,1768213,144536647
2013/12/17,55500,55800,53900,54200,▼1000,－1.81%,55480,58185,61722,62138,1317994,144789002
2013/12/16,55500,55900,55000,55200,▼300,－0.54%,55820,58610,61952,62157,839304,145169799
2013/12/13,56000,56400,55300,55500,▼700,－1.25%,56100,58905,62180,62171,976251,145190748
2013/12/12,55900,56700,55600,56200,▼100,－0.18%,56360,59195,62372,62198,1380931,145678034
2013/12/11,56100,56900,56000,56300,▲400,＋0.72%,56420,59410,62552,62218,1034811,146339496
2013/12/10,56500,57000,55700,55900,▼700,－1.24%,56480,59620,62757,62238,1023450,146316453
2013/12/09,57500,57700,56600,56600,▼200,－0.35%,56600,59915,62957,62248,764499,146332117
2013/12/06,56300,57700,56300,56800,▲300,＋0.53%,57200,60230,63137,62252,1068377,146383807
2013/12/05,56800,57300,56100,56500,▼100,－0.18%,57920,60530,63325,62249,998993,146349548
2013/12/04,56500,58000,56500,56600,▲100,＋0.18%,58660,60855,63485,62259,2107626,146476173
2013/12/03,59100,59600,56100,56500,▼3100,－5.20%,59440,61170,63633,62273,3189761,146297944
2013/12/02,60300,60900,59400,59600,▼800,－1.32%,60300,61365,63790,62291,1002076,146622996
2013/11/29,60900,61200,60000,60400,▲200,＋0.33%,60620,61415,63900,62286,1144570,146727047
2013/11/28,60700,61200,60100,60200,▼300,－0.50%,60820,61470,64013,62278,1408329,146832161
2013/11/27,60700,61100,60100,60500,▼300,－0.49%,61100,61545,64087,62284,1406921,147221204
2013/11/26,61200,61300,60600,60800,▼400,－0.65%,61340,61615,64162,62278,946446,147551258
2013/11/25,61400,61700,60700,61200,▼200,－0.33%,61720,61725,64212,62265,838412,147704213
2013/11/22,61700,62200,61000,61400,▼200,－0.32%,61700,61840,64257,62248,815792,148004710
2013/11/21,61100,61800,60800,61600,▼100,－0.16%,61680,61950,64277,62231,594068,148112177
2013/11/20,62700,62800,61200,61700,▼1000,－1.59%,61460,62035,64290,62198,1377981,148128248
2013/11/19,61100,63100,61000,62700,▲1600,＋2.62%,61220,62135,64312,62171,1291446,148221114
2013/11/18,61700,62000,60900,61100,▼200,－0.33%,61040,62175,64295,62129,797887,148130270
2013/11/15,60800,62200,60800,61300,▲800,＋1.32%,61400,62305,64325,62098,1014790,148371042
2013/11/14,60700,61400,60300,60500,0.0,0.00%,61700,62390,64352,62063,943726,148346503
