[일시]한국공항,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
1992/08/20,17000,17000,17000,17000,0.0,0.00%,17060,17770,19052,21009,820,N/A
1992/08/19,17000,17000,17000,17000,▼100,－0.58%,17240,17820,19122,21058,70,N/A
1992/08/18,17100,17100,17100,17100,0.0,0.00%,17440,17870,19198,21114,0,N/A
1992/08/17,17100,17100,17100,17100,0.0,0.00%,17620,17915,19267,21173,20,N/A
1992/08/14,17100,17100,17100,17100,▼800,－4.47%,17800,17970,19335,21224,0,N/A
1992/08/13,17900,17900,17900,17900,▼100,－0.56%,17980,18015,19403,21272,0,N/A
1992/08/12,18000,18000,18000,18000,0.0,0.00%,18000,18010,19463,21304,0,N/A
1992/08/11,18000,18000,18000,18000,0.0,0.00%,18060,18000,19527,21328,0,N/A
1992/08/10,18000,18000,18000,18000,0.0,0.00%,18000,18015,19578,21349,0,N/A
1992/08/08,18000,18000,18000,18000,0.0,0.00%,18000,18040,19638,21363,0,N/A
1992/08/07,18000,18000,18000,18000,▼300,－1.64%,18000,18065,19705,21372,0,N/A
1992/08/06,18300,18300,18300,18300,▲600,＋3.39%,18000,18105,19788,21380,20,N/A
1992/08/05,17700,17700,17700,17700,▼300,－1.67%,18000,18140,19853,21388,0,N/A
1992/08/04,18000,18000,18000,18000,0.0,0.00%,18160,18220,19945,21402,0,N/A
1992/08/03,18600,18600,18000,18000,0.0,0.00%,18140,18290,20025,21410,340,N/A
1992/08/01,18000,18000,18000,18000,▼300,－1.64%,18040,18385,20088,21418,2000,N/A
1992/07/31,18300,18300,18300,18300,▼200,－1.08%,18040,18445,20165,21427,2000,N/A
1992/07/30,18500,18500,18500,18500,▲600,＋3.35%,17980,18505,20252,21433,110,N/A
1992/07/29,18300,18300,17000,17900,▲400,＋2.29%,17880,18560,20343,21437,650,N/A
1992/07/28,17500,17500,17500,17500,▼500,－2.78%,17940,18645,20428,21450,0,N/A
1992/07/27,18000,18000,18000,18000,0.0,0.00%,18040,18770,20520,21467,0,N/A
1992/07/25,18000,18000,18000,18000,0.0,0.00%,18000,18870,20613,21482,500,N/A
1992/07/24,18000,18000,18000,18000,▼200,－1.10%,17960,18970,20705,21493,1000,N/A
1992/07/23,18200,18700,18200,18200,▲200,＋1.11%,18020,19070,20782,21497,1160,N/A
1992/07/22,17800,18000,17800,18000,▲200,＋1.12%,18080,19140,20855,21499,1000,N/A
1992/07/21,17800,17800,17800,17800,0.0,0.00%,18180,19220,20947,21507,1000,N/A
1992/07/20,17900,18100,17800,17800,▼500,－2.73%,18380,19320,21040,21521,1310,N/A
1992/07/18,18300,18300,18300,18300,▼200,－1.08%,18620,19420,21127,21534,1000,N/A
1992/07/16,18500,18500,18500,18500,0.0,0.00%,18820,19505,21213,21540,0,N/A
1992/07/15,18500,18500,18500,18500,▼300,－1.60%,19000,19600,21293,21548,2000,N/A
1992/07/14,18800,18800,18800,18800,▼200,－1.05%,19280,19695,21377,21554,1000,N/A
1992/07/13,19200,19200,19000,19000,▼300,－1.55%,19360,19780,21443,21556,3000,N/A
1992/07/11,19300,19300,19300,19300,▼100,－0.52%,19460,19890,21493,21561,150,N/A
1992/07/10,19400,19400,19400,19400,▼500,－2.51%,19520,19985,21540,21557,660,N/A
1992/07/09,19000,19900,18800,19900,▲700,＋3.65%,19560,20080,21600,21554,640,N/A
1992/07/08,19200,19200,19200,19200,▼300,－1.54%,19580,20145,21643,21553,200,N/A
1992/07/07,19500,19500,19500,19500,▼100,－0.51%,19740,20260,21715,21558,100,N/A
1992/07/06,19600,19600,19600,19600,0.0,0.00%,19840,20385,21782,21560,0,N/A
1992/07/04,19600,19600,19600,19600,▼400,－2.00%,19920,20475,21847,21560,0,N/A
1992/07/03,20000,20000,20000,20000,0.0,0.00%,19920,20555,21900,21563,0,N/A
1992/07/02,20000,20000,20000,20000,0.0,0.00%,19840,20615,21963,21563,0,N/A
1992/07/01,20000,20000,20000,20000,0.0,0.00%,19800,20675,22027,21569,150,N/A
1992/06/30,20000,20000,20000,20000,▲400,＋2.04%,19760,20755,22087,21578,240,N/A
1992/06/29,19600,19600,19600,19600,0.0,0.00%,19760,20815,22147,21583,0,N/A
1992/06/27,19800,19800,19600,19600,▼200,－1.01%,19920,20895,22215,21591,800,N/A
1992/06/26,19800,19800,19800,19800,0.0,0.00%,20080,20975,22285,21605,0,N/A
1992/06/25,19800,19800,19800,19800,▼200,－1.00%,20220,21060,22352,21609,0,N/A
1992/06/24,20000,20000,20000,20000,▼400,－1.96%,20500,21160,22420,21607,0,N/A
1992/06/23,20400,20400,20400,20400,0.0,0.00%,20740,21215,22473,21606,100,N/A
1992/06/22,19500,20400,19500,20400,▼100,－0.49%,20920,21275,22508,21603,1060,N/A
1992/06/20,20300,20500,20300,20500,▼700,－3.30%,21080,21355,22553,21598,50,N/A
1992/06/19,21200,21200,21200,21200,0.0,0.00%,21280,21480,22612,21593,0,N/A
1992/06/18,21400,21400,21200,21200,▼100,－0.47%,21440,21530,22647,21589,800,N/A
1992/06/17,21200,21800,21200,21300,▲100,＋0.47%,21480,21630,22682,21587,15890,N/A
1992/06/16,21200,21200,21200,21200,▼300,－1.40%,21460,21705,22715,21583,1460,N/A
1992/06/15,21300,21800,21300,21500,▼500,－2.27%,21460,21735,22767,21578,140,N/A
1992/06/13,21700,22000,21700,22000,▲600,＋2.80%,21400,21790,22805,21567,1100,N/A
1992/06/12,21400,21400,21400,21400,▲200,＋0.94%,21320,21865,22842,21544,100,N/A
1992/06/11,21200,22000,21200,21200,0.0,0.00%,21280,21995,22883,21520,5090,N/A
1992/06/10,21200,21200,21200,21200,0.0,0.00%,21280,22085,22927,21491,0,N/A
1992/06/09,21200,21200,21200,21200,▼400,－1.85%,21280,22175,22967,21458,10,N/A
1992/06/08,20200,21600,20200,21600,▲400,＋1.89%,21340,22295,22993,21422,410,N/A
1992/06/05,21200,21200,21200,21200,0.0,0.00%,21380,22390,23030,21385,0,N/A
1992/06/04,21400,21400,21200,21200,0.0,0.00%,21360,22460,23080,21353,240,N/A
1992/06/03,21200,21300,21200,21200,▼300,－1.40%,21440,22530,23113,21320,450,N/A
1992/06/02,21500,21500,21500,21500,▼300,－1.38%,21600,22645,23140,21291,0,N/A
1992/06/01,21000,21900,21000,21800,▲700,＋3.32%,21900,22740,23145,21259,170,N/A
1992/05/30,21000,22300,21000,21100,▼500,－2.31%,21980,22800,23130,21219,50,N/A
1992/05/29,21500,22000,21500,21600,▼400,－1.82%,22400,22920,23120,21187,880,N/A
1992/05/28,22900,22900,22000,22000,▼1000,－4.35%,22640,23005,23088,21144,450,N/A
1992/05/27,22200,23200,21500,23000,▲800,＋3.60%,22600,23080,23038,21097,1130,N/A
1992/05/26,23500,23500,22200,22200,▼1000,－4.31%,22520,23070,22972,21041,6130,N/A
1992/05/25,23100,23400,23100,23200,▲400,＋1.75%,22780,23060,22923,20988,25900,N/A
1992/05/23,21000,22800,21000,22800,▲1000,＋4.59%,22940,23005,22858,20928,2620,N/A
1992/05/22,22100,23000,21600,21800,▼800,－3.54%,22980,23015,22795,20870,1550,N/A
1992/05/21,22700,22700,22600,22600,▼900,－3.83%,23220,23050,22748,20821,700,N/A
1992/05/20,24000,24500,23000,23500,▼500,－2.08%,23420,23095,22688,20761,9450,N/A
1992/05/19,24000,24000,23000,24000,▲1000,＋4.35%,23420,23095,22613,20700,2010,N/A
1992/05/18,22100,23000,22100,23000,0.0,0.00%,23140,23070,22530,20633,20,N/A
1992/05/16,22700,23500,22700,23000,▼600,－2.54%,23060,23060,22472,20577,2620,N/A
1992/05/15,23000,23600,23000,23600,▲100,＋0.43%,23160,23100,22413,20522,5220,N/A
1992/05/14,21700,23500,21700,23500,▲900,＋3.98%,23120,23110,22350,20462,10950,N/A
1992/05/13,22100,22600,22100,22600,0.0,0.00%,23020,23115,22280,20399,2240,N/A
1992/05/12,23000,23000,22600,22600,▼900,－3.83%,23200,23165,22212,20342,2500,N/A
1992/05/11,23800,23800,23500,23500,▲100,＋0.43%,23340,23220,22143,20282,3200,N/A
1992/05/09,22000,23500,22000,23400,▲400,＋1.74%,23340,23235,22067,20217,1230,N/A
1992/05/08,23000,23000,23000,23000,▼500,－2.13%,23220,23255,22002,20155,310,N/A
1992/05/07,23300,23500,23000,23500,▲200,＋0.86%,23020,23300,21942,20097,1690,N/A
1992/05/06,23000,23500,22500,23300,▼200,－0.85%,22740,23285,21867,20038,3890,N/A
1992/05/04,23500,23500,23500,23500,▲700,＋3.07%,22680,23245,21802,19980,200,N/A
1992/05/02,21200,22800,21200,22800,▲800,＋3.64%,22480,23225,21732,19926,180,N/A
1992/05/01,22000,22000,21900,22000,▼100,－0.45%,22620,23285,21668,19872,1430,N/A
1992/04/30,22100,22100,22100,22100,▼900,－3.91%,22920,23350,21628,19828,350,N/A
1992/04/29,22000,23000,22000,23000,▲500,＋2.22%,23200,23410,21573,19784,1560,N/A
1992/04/28,23500,23500,22500,22500,▼1000,－4.26%,23160,23425,21508,19730,510,N/A
1992/04/27,23500,23500,23500,23500,0.0,0.00%,23420,23515,21462,19680,9100,N/A
1992/04/25,23500,23500,23500,23500,0.0,0.00%,23480,23530,21400,19624,0,N/A
1992/04/24,23300,23500,23300,23500,▲700,＋3.07%,23500,23565,21338,19570,1840,N/A
1992/04/23,22800,22800,22800,22800,▼1000,－4.20%,23520,23585,21273,19516,100,N/A
1992/04/22,24000,24000,23800,23800,0.0,0.00%,23700,23635,21225,19464,2750,N/A
1992/04/21,23700,24000,23700,23800,▲200,＋0.85%,23700,23625,21162,19403,4590,N/A
1992/04/20,23600,23600,23600,23600,0.0,0.00%,23700,23575,21112,19343,6700,N/A
1992/04/18,23600,23600,23600,23600,▼100,－0.42%,23760,23585,21068,19281,0,N/A
1992/04/17,23700,23700,23700,23700,▼100,－0.42%,23680,23615,21020,19221,0,N/A
1992/04/16,23500,23800,23500,23800,0.0,0.00%,23440,23590,20967,19159,1110,N/A
1992/04/15,23900,23900,23800,23800,▼100,－0.42%,23300,23540,20925,19103,300,N/A
1992/04/14,23200,23900,23200,23900,▲700,＋3.02%,23340,23440,20867,19053,3230,N/A
1992/04/13,22500,23200,22500,23200,▲700,＋3.11%,23220,23290,20793,19002,260,N/A
1992/04/11,23000,23000,22500,22500,▼600,－2.60%,23240,23155,20738,18950,490,N/A
1992/04/10,23700,23700,23100,23100,▼900,－3.75%,23400,23015,20697,18904,700,N/A
1992/04/09,23300,24000,23300,24000,▲700,＋3.00%,23640,22810,20642,18853,3390,N/A
1992/04/08,22400,23300,22400,23300,0.0,0.00%,23600,22560,20575,18787,2060,N/A
1992/04/07,22700,23300,22700,23300,0.0,0.00%,23780,22360,20532,18728,2490,N/A
1992/04/06,23300,23300,23300,23300,▼1000,－4.12%,23900,22160,20492,18670,930,N/A
1992/04/04,23800,24300,22900,24300,▲500,＋2.10%,24000,21945,20452,18613,3510,N/A
1992/04/03,23300,23800,23200,23800,▼400,－1.65%,23860,21680,20390,18543,6240,N/A
1992/04/02,24200,24700,23900,24200,▲300,＋1.26%,23660,21440,20328,18481,8650,N/A
1992/04/01,23500,24000,23500,23900,▲100,＋0.42%,23580,21180,20247,18416,12530,N/A
1992/03/31,23300,23800,23100,23800,▲200,＋0.85%,23640,20935,20157,18353,18010,N/A
1992/03/30,21800,23600,21800,23600,▲800,＋3.51%,23520,20720,20055,18289,12700,N/A
1992/03/28,22800,22900,22800,22800,▼1000,－4.20%,23360,20515,19950,18227,20530,N/A
1992/03/27,25200,25200,23800,23800,▼400,－1.65%,23160,20365,19850,18171,11670,N/A
1992/03/26,23300,24200,23100,24200,▲1000,＋4.31%,22580,20140,19740,18108,66430,N/A
1992/03/25,22800,23800,21800,23200,▲400,＋1.75%,21840,19855,19627,18044,43910,N/A
1992/03/23,22300,22800,22000,22800,▲1000,＋4.59%,21140,19620,19527,17991,19680,N/A
1992/03/21,21000,21800,20900,21800,▲900,＋4.31%,20380,19425,19442,17941,12750,N/A
1992/03/20,21400,21400,20600,20900,▲400,＋1.95%,19820,19310,19373,17901,40790,N/A
1992/03/19,20000,20500,19700,20500,▲800,＋4.06%,19500,19235,19308,17867,12540,N/A
1992/03/18,19000,19700,19000,19700,▲700,＋3.68%,19260,19160,19253,17832,5450,N/A
1992/03/17,19000,19000,19000,19000,0.0,0.00%,19120,19145,19200,17808,0,N/A
1992/03/16,19000,19000,19000,19000,▼300,－1.55%,19120,19160,19155,17783,0,N/A
1992/03/14,19300,19300,19300,19300,0.0,0.00%,19120,19160,19110,17762,210,N/A
1992/03/13,18200,19300,18200,19300,▲300,＋1.58%,19060,19175,19053,17739,1220,N/A
1992/03/12,19000,19000,19000,19000,0.0,0.00%,19000,19150,18997,17717,0,N/A
1992/03/11,19000,19000,19000,19000,0.0,0.00%,19100,19155,18945,17697,0,N/A
1992/03/09,19000,19000,19000,19000,0.0,0.00%,19200,19190,18893,17676,700,N/A
1992/03/07,19000,19000,19000,19000,0.0,0.00%,19360,19230,18833,17655,110,N/A
1992/03/06,19100,19100,19000,19000,▼500,－2.56%,19420,19270,18787,17636,540,N/A
1992/03/05,19500,19500,19500,19500,0.0,0.00%,19320,19300,18735,17618,0,N/A
1992/03/04,19500,19500,19000,19500,▼300,－1.52%,19120,19320,18682,17594,2180,N/A
1992/03/03,19300,19800,19000,19800,▲500,＋2.59%,19000,19345,18630,17570,2220,N/A
1992/03/02,19300,19300,19300,19300,▲800,＋4.32%,18940,19395,18573,17543,570,N/A
1992/02/29,18500,18500,18500,18500,0.0,0.00%,18960,19480,18518,17519,10,N/A
1992/02/28,18500,19300,18500,18500,▼400,－2.12%,19060,19590,18472,17506,240,N/A
1992/02/27,18900,18900,18900,18900,▼600,－3.08%,19240,19690,18420,17487,20,N/A
1992/02/26,18600,19500,18600,19500,▲100,＋0.52%,19320,19810,18367,17463,2300,N/A
1992/02/25,18300,19400,18300,19400,▲400,＋2.11%,19220,19850,18308,17436,1350,N/A
1992/02/24,19000,19000,19000,19000,▼400,－2.06%,19260,19855,18252,17409,540,N/A
1992/02/22,19300,19600,19300,19400,▲100,＋0.52%,19220,19900,18210,17388,12720,N/A
1992/02/21,18300,19300,18300,19300,▲300,＋1.58%,19160,19930,18158,17363,150,N/A
1992/02/20,19000,19000,19000,19000,▼600,－3.06%,19240,19955,18120,17338,3100,N/A
1992/02/19,18500,19600,18500,19600,▲800,＋4.26%,19400,20005,18075,17318,1430,N/A
1992/02/18,18800,18800,18800,18800,▼300,－1.57%,19440,20060,18028,17294,90,N/A
1992/02/17,19300,19300,19100,19100,▼600,－3.05%,19600,20165,17995,17277,470,N/A
1992/02/15,19000,19700,19000,19700,▼100,－0.51%,19760,20255,17952,17253,70,N/A
1992/02/14,19000,19800,19000,19800,0.0,0.00%,19820,20300,17898,17225,1020,N/A
1992/02/13,20000,20000,19800,19800,▲200,＋1.02%,20020,20315,17848,17197,1550,N/A
1992/02/12,19800,19800,19600,19600,▼300,－1.51%,20260,20290,17802,17169,10600,N/A
1992/02/11,20000,20000,19500,19900,▼100,－0.50%,20480,20235,17758,17145,1190,N/A
1992/02/10,19800,20400,19800,20000,▼800,－3.85%,20600,20125,17703,17118,2720,N/A
1992/02/08,21000,21000,20500,20800,▼200,－0.95%,20860,19990,17645,17092,3380,N/A
1992/02/07,21000,21000,21000,21000,▲300,＋1.45%,20760,19790,17573,17060,300,N/A
1992/02/06,20400,21000,20200,20700,▲200,＋0.98%,20460,19600,17493,17023,17840,N/A
1992/02/01,21200,21800,20500,20500,▼800,－3.76%,20300,19435,17422,16991,7860,N/A
1992/01/31,21000,21300,21000,21300,▲1000,＋4.93%,20200,19270,17352,16961,9920,N/A
1992/01/30,18700,20300,18700,20300,▲800,＋4.10%,19900,19090,17280,16925,1040,N/A
1992/01/29,19400,19900,19400,19500,▼400,－2.01%,19840,18960,17238,16897,1420,N/A
1992/01/28,20000,20000,19900,19900,▼100,－0.50%,20080,18835,17210,16875,1750,N/A
1992/01/27,19800,20200,19800,20000,▲200,＋1.01%,20280,18700,17162,16850,5770,N/A
1992/01/25,20000,20000,19800,19800,▼200,－1.00%,20460,18525,17112,16824,2220,N/A
1992/01/24,20700,20700,20000,20000,▼700,－3.38%,20620,18350,17063,16801,5720,N/A
1992/01/23,21500,21800,20700,20700,▼200,－0.96%,20640,18165,16998,16776,10040,N/A
1992/01/22,20900,21500,20900,20900,0.0,0.00%,20360,17925,16925,16743,17460,N/A
1992/01/21,20400,21500,20400,20900,▲300,＋1.46%,19880,17675,16848,16712,21970,N/A
1992/01/20,20300,20600,19600,20600,▲500,＋2.49%,19240,17425,16773,16677,14830,N/A
1992/01/18,20100,20100,19800,20100,▲800,＋4.15%,18580,17190,16697,16643,18420,N/A
1992/01/17,19000,19300,19000,19300,▲800,＋4.32%,17920,16955,16633,16613,12360,N/A
1992/01/16,17500,18500,17500,18500,▲800,＋4.52%,17500,16800,16585,16595,14860,N/A
1992/01/15,17000,17700,17000,17700,▲400,＋2.31%,17280,16670,16550,16591,3990,N/A
1992/01/14,16700,17300,16700,17300,▲500,＋2.98%,17180,16600,16523,16598,1400,N/A
1992/01/13,16800,16800,16800,16800,▼400,－2.33%,17260,16555,16503,16608,10,N/A
1992/01/11,17200,17200,17200,17200,▼200,－1.15%,17440,16535,16492,16627,0,N/A
1992/01/10,17300,17500,17300,17400,▲200,＋1.16%,17400,16475,16477,16644,6000,N/A
1992/01/09,17200,17200,17200,17200,▼500,－2.82%,17360,16390,16462,16661,0,N/A
1992/01/08,16900,17700,16900,17700,0.0,0.00%,17220,16300,16455,16678,1840,N/A
1992/01/07,17200,17800,17200,17700,▲700,＋4.12%,16940,16200,16440,16686,6220,N/A
1992/01/06,17200,17200,17000,17000,▼200,－1.16%,16660,16115,16428,16694,3000,N/A
1992/01/04,16500,17200,16400,17200,▲700,＋4.24%,16440,16065,16425,16708,3620,N/A
1992/01/03,16500,16500,16500,16500,▲200,＋1.23%,16180,16030,16410,16722,1510,N/A
1991/12/26,16000,16300,16000,16300,0.0,0.00%,16060,16020,16415,16741,5340,N/A
1991/12/24,15900,16300,15900,16300,▲400,＋2.52%,15980,16055,16410,16762,2010,N/A
1991/12/23,15900,15900,15700,15900,0.0,0.00%,15800,16055,16413,16783,6800,N/A
1991/12/21,15900,15900,15900,15900,0.0,0.00%,15860,16100,16425,16811,1000,N/A
1991/12/20,15900,16200,15700,15900,0.0,0.00%,15860,16145,16437,16842,3530,N/A
1991/12/19,15400,15900,15400,15900,▲500,＋3.25%,15940,16175,16448,16869,230,N/A
1991/12/18,15600,15600,15400,15400,▼800,－4.94%,16040,16205,16458,16890,850,N/A
1991/12/17,15500,16200,15500,16200,▲300,＋1.89%,16240,16275,16477,16913,240,N/A
1991/12/16,16900,16900,15900,15900,▼400,－2.45%,16200,16315,16485,16931,1620,N/A
1991/12/14,16300,16300,16300,16300,▼100,－0.61%,16160,16370,16500,16952,0,N/A
1991/12/13,16400,16400,16300,16400,0.0,0.00%,15980,16385,16507,16965,1350,N/A
1991/12/12,15700,16400,15700,16400,▲400,＋2.50%,15840,16390,16510,16977,680,N/A
1991/12/11,15600,16000,15600,16000,▲300,＋1.91%,15760,16395,16512,16989,60,N/A
1991/12/10,15400,15700,15400,15700,▲300,＋1.95%,15760,16405,16520,17006,1810,N/A
1991/12/09,15400,15400,15400,15400,▼300,－1.91%,15920,16440,16540,17026,720,N/A
1991/12/07,15500,16000,15500,15700,▼300,－1.88%,16100,16485,16553,17048,1000,N/A
1991/12/06,16000,16000,16000,16000,0.0,0.00%,16360,16550,16560,17063,740,N/A
1991/12/05,16000,16300,16000,16000,▼500,－3.03%,16420,16640,16563,17080,1190,N/A
1991/12/04,16500,16500,16500,16500,▲200,＋1.23%,16580,16730,16567,17098,50,N/A
1991/12/03,16500,16500,16300,16300,▼700,－4.12%,16640,16755,16565,17110,1460,N/A
1991/12/02,16300,17000,16300,17000,▲700,＋4.29%,16680,16790,16567,17127,110,N/A
1991/11/30,16300,16300,16300,16300,▼500,－2.98%,16580,16785,16557,17132,500,N/A
1991/11/29,16000,16800,16000,16800,0.0,0.00%,16680,16775,16562,17142,710,N/A
1991/11/28,16800,16800,16800,16800,▲300,＋1.82%,16720,16750,16560,17144,220,N/A
1991/11/27,16700,16700,16500,16500,0.0,0.00%,16760,16725,16558,17152,130,N/A
1991/11/26,16400,16500,16400,16500,▼300,－1.79%,16780,16720,16555,17160,900,N/A
1991/11/25,16800,16800,16800,16800,▼200,－1.18%,16780,16695,16552,17170,0,N/A
1991/11/23,17000,17000,17000,17000,0.0,0.00%,16720,16670,16545,17180,0,N/A
1991/11/22,16600,17000,16600,17000,▲400,＋2.41%,16560,16640,16537,17188,1630,N/A
1991/11/21,16200,16600,16200,16600,▲100,＋0.61%,16440,16610,16532,17193,1850,N/A
1991/11/20,16500,16500,16500,16500,0.0,0.00%,16380,16585,16532,17203,0,N/A
1991/11/19,16000,16500,16000,16500,▲300,＋1.85%,16480,16565,16538,17219,670,N/A
1991/11/18,16200,16200,16200,16200,▼200,－1.22%,16740,16545,16547,17229,20,N/A
1991/11/16,16300,16400,16300,16400,▲100,＋0.61%,17060,16550,16552,17248,460,N/A
1991/11/15,16900,16900,16300,16300,▼700,－4.12%,17180,16555,16560,17259,1550,N/A
1991/11/14,17700,17700,17000,17000,▼800,－4.49%,17320,16580,16570,17271,250,N/A
1991/11/13,18400,18400,17800,17800,0.0,0.00%,17300,16570,16570,17271,3050,N/A
1991/11/12,17200,17800,17200,17800,▲800,＋4.71%,16960,16530,16555,17264,12300,N/A
1991/11/11,16800,17000,16700,17000,0.0,0.00%,16660,16480,16540,17261,3590,N/A
1991/11/09,17000,17400,17000,17000,▲100,＋0.59%,16520,16445,16538,17271,3480,N/A
1991/11/08,16300,16900,16300,16900,▲800,＋4.97%,16400,16435,16537,17281,6860,N/A
1991/11/07,16300,16300,16100,16100,▼200,－1.23%,16220,16390,16538,17286,720,N/A
1991/11/06,16300,16300,15800,16300,0.0,0.00%,16260,16410,16553,17298,530,N/A
1991/11/05,16000,16300,15800,16300,▼100,－0.61%,16280,16425,16560,17308,880,N/A
1991/11/04,15500,16400,15500,16400,▲400,＋2.50%,16300,16440,16575,17318,580,N/A
1991/11/02,16100,16100,16000,16000,▼300,－1.84%,16240,16450,16580,17327,1300,N/A
1991/11/01,16500,16500,16300,16300,▼100,－0.61%,16260,16475,16588,17339,300,N/A
1991/10/31,16400,16400,16400,16400,0.0,0.00%,16220,16485,16592,17349,0,N/A
1991/10/30,16400,16400,16200,16400,▲300,＋1.86%,16200,16500,16605,17358,550,N/A
1991/10/29,16100,16100,16100,16100,0.0,0.00%,16220,16520,16632,17366,390,N/A
1991/10/28,16300,16300,16100,16100,0.0,0.00%,16360,16550,16672,17382,310,N/A
1991/10/26,16100,16100,16100,16100,▼200,－1.23%,16500,16575,16712,17399,510,N/A
1991/10/25,16300,16300,16300,16300,▼200,－1.21%,16680,16595,16762,17423,400,N/A
1991/10/24,16800,16800,16500,16500,▼300,－1.79%,16780,16605,16812,17448,1060,N/A
1991/10/23,16800,16800,16800,16800,0.0,0.00%,16740,16625,16860,17469,100,N/A
1991/10/22,17000,17000,16500,16800,▼200,－1.18%,16740,16595,16902,17483,590,N/A
1991/10/21,16000,17200,16000,17000,▲200,＋1.19%,16580,16560,16932,17491,1500,N/A
1991/10/19,16700,16800,16600,16800,▲500,＋3.07%,16480,16520,16960,17493,3230,N/A
1991/10/18,16700,16800,16300,16300,▼500,－2.98%,16440,16490,16992,17498,1150,N/A
1991/10/17,16000,16800,16000,16800,▲800,＋5.00%,16500,16495,17033,17514,430,N/A
1991/10/16,16000,16000,16000,16000,▼500,－3.03%,16460,16475,17067,17526,180,N/A
1991/10/15,16500,16500,16500,16500,▼100,－0.60%,16560,16495,17113,17551,20,N/A
1991/10/14,16400,16600,16400,16600,0.0,0.00%,16560,16500,17152,17578,110,N/A
