[일시]알보젠코리아,시가,고가,저가,종가,대비,대비율,<가격이동평균>5,20,60,120,[거래량],[외국인_보유량]
2011/03/11,10500,10650,10450,10600,0.0,0.00%,10590,10550,11754,12274,2700,464280
2011/03/10,10650,10650,10550,10600,▼50,－0.47%,10580,10565,11794,12288,530,464280
2011/03/09,10550,10700,10550,10650,▲100,＋0.95%,10580,10603,11833,12302,1890,464280
2011/03/08,10450,10550,10450,10550,0.0,0.00%,10550,10638,11868,12315,1822,464280
2011/03/07,10600,10650,10450,10550,0.0,0.00%,10550,10675,11913,12328,2762,464280
2011/03/04,10600,10600,10450,10550,▼50,－0.47%,10540,10710,11953,12342,6922,464290
2011/03/03,10600,10650,10450,10600,▲100,＋0.95%,10560,10758,11999,12356,4650,464200
2011/03/02,10500,10550,10500,10500,▼50,－0.47%,10570,10803,12043,12370,374,464200
2011/02/28,10500,10600,10350,10550,▲50,＋0.48%,10650,10868,12082,12384,2690,464200
2011/02/25,10650,10650,10500,10500,▼150,－1.41%,10650,10935,12118,12398,1944,464200
2011/02/24,10650,10700,10550,10650,0.0,0.00%,10640,11008,12152,12411,590,464200
2011/02/23,10800,10850,10500,10650,▼250,－2.29%,10560,11085,12182,12423,4410,464030
2011/02/22,10500,10900,10400,10900,▲350,＋3.32%,10480,11175,12213,12435,2190,464200
2011/02/21,10450,10600,10400,10550,▲100,＋0.96%,10360,11255,12243,12443,1151,464200
2011/02/18,10300,10550,10250,10450,▲200,＋1.95%,10350,11355,12283,12456,1370,464200
2011/02/17,10300,10350,10250,10250,0.0,0.00%,10430,11463,12324,12470,1993,464200
2011/02/16,10350,10400,10250,10250,▼50,－0.49%,10560,11583,12365,12484,2040,464210
2011/02/15,10400,10550,10250,10300,▼200,－1.90%,10780,11698,12410,12499,4880,464210
2011/02/14,10950,10950,10500,10500,▼350,－3.23%,10990,11808,12453,12515,10900,464200
2011/02/11,10950,10950,10800,10850,▼50,－0.46%,11150,11910,12491,12530,2713,464030
2011/02/10,11200,11350,10900,10900,▼450,－3.96%,11230,11993,12523,12541,9900,464030
2011/02/09,11400,11400,10950,11350,0.0,0.00%,11350,12063,12553,12552,9887,464030
2011/02/08,11300,11450,11100,11350,▲50,＋0.44%,11380,12105,12579,12558,5650,464030
2011/02/07,11350,11350,11200,11300,▲50,＋0.44%,11470,12158,12608,12566,4632,464030
2011/02/01,11550,11650,11200,11250,▼250,－2.17%,11590,12210,12636,12573,10530,464030
2011/01/31,11350,11500,11250,11500,0.0,0.00%,11730,12273,12665,12582,1782,464030
2011/01/28,11800,11850,11300,11500,▼300,－2.54%,11870,12325,12690,12588,9280,464030
2011/01/27,11950,12200,11650,11800,▼100,－0.84%,12060,12375,12716,12594,6210,464040
2011/01/26,11900,12000,11650,11900,▼50,－0.42%,12200,12410,12739,12597,5940,464040
2011/01/25,12150,12250,11950,11950,▼250,－2.05%,12330,12455,12760,12600,5611,464160
2011/01/24,12200,12350,12150,12200,▼250,－2.01%,12460,12495,12781,12602,2920,464140
2011/01/21,12400,12450,12300,12450,▼50,－0.40%,12550,12528,12793,12603,731,464110
2011/01/20,12450,12500,12400,12500,▼50,－0.40%,12570,12550,12799,12601,2631,464110
2011/01/19,12600,12700,12450,12550,▼50,－0.40%,12570,12568,12804,12598,630,464110
2011/01/18,12400,12650,12400,12600,▼50,－0.40%,12570,12585,12808,12593,4820,464080
2011/01/17,12550,12650,12400,12650,▲100,＋0.80%,12550,12598,12810,12589,1540,464100
2011/01/14,12500,12550,12350,12550,▲50,＋0.40%,12480,12620,12813,12583,3830,464090
2011/01/13,12450,12550,12350,12500,▼50,－0.40%,12410,12650,12818,12576,1581,464030
2011/01/12,12450,12550,12400,12550,▲50,＋0.40%,12390,12675,12825,12572,1730,464030
2011/01/11,12200,12500,12200,12500,▲200,＋1.63%,12350,12703,12830,12567,3290,464030
2011/01/10,12200,12300,12200,12300,▲100,＋0.82%,12350,12720,12836,12562,5710,464040
2011/01/07,12450,12450,12200,12200,▼200,－1.61%,12400,12755,12842,12561,8432,464140
2011/01/06,12400,12500,12300,12400,▲50,＋0.40%,12460,12793,12851,12560,1980,470390
2011/01/05,12500,12550,12350,12350,▼150,－1.20%,12480,12810,12855,12557,3466,470830
2011/01/04,12550,12550,12450,12500,▼50,－0.40%,12570,12853,12861,12555,3080,470830
2011/01/03,12550,12550,12450,12550,▲50,＋0.40%,12620,12878,12863,12553,4250,471030
2010/12/30,12550,12550,12500,12500,0.0,0.00%,12680,12915,12863,12548,371,471030
2010/12/29,12450,12600,12450,12500,▼300,－2.34%,12760,12953,12865,12545,24290,471030
2010/12/28,12750,12800,12650,12800,▲50,＋0.39%,12830,12968,12867,12541,9630,471030
2010/12/27,12800,12900,12650,12750,▼100,－0.78%,12850,12963,12863,12533,7120,471030
2010/12/24,12900,12950,12700,12850,▼50,－0.39%,12870,12953,12866,12525,7901,471030
2010/12/23,12850,12950,12800,12900,▲50,＋0.39%,12920,12933,12863,12516,1698,471030
2010/12/22,12950,12950,12700,12850,▼50,－0.39%,12970,12915,12856,12507,10323,471030
2010/12/21,12850,13000,12800,12900,▲50,＋0.39%,13000,12905,12853,12498,7191,471030
2010/12/20,12800,13100,12650,12850,▼250,－1.91%,13040,12908,12848,12489,8321,471030
2010/12/17,13150,13150,12800,13100,▼50,－0.38%,13040,12913,12843,12480,3322,471030
2010/12/16,13000,13200,13000,13150,▲150,＋1.15%,13020,12893,12836,12471,530,471030
2010/12/15,13000,13050,12900,13000,▼100,－0.76%,12980,12883,12823,12461,1235,471030
2010/12/14,12900,13100,12900,13100,▲250,＋1.95%,12930,12878,12812,12453,257,471030
2010/12/13,13000,13100,12850,12850,▼150,－1.15%,12950,12860,12798,12445,4013,471030
2010/12/10,12950,13100,12800,13000,▲50,＋0.39%,12980,12855,12793,12438,790,471030
2010/12/09,12750,12950,12750,12950,▲200,＋1.57%,13040,12843,12782,12430,391,471030
2010/12/08,13000,13200,12700,12750,▼450,－3.41%,13100,12840,12770,12429,5601,471030
2010/12/07,13150,13200,13100,13200,▲200,＋1.54%,13110,12855,12761,12430,433,471030
2010/12/06,13050,13200,12800,13000,▼300,－2.26%,13010,12845,12743,12427,16870,471030
2010/12/03,13250,13350,13100,13300,▲50,＋0.38%,12920,12845,12731,12426,2550,471030
2010/12/02,12800,13300,12800,13250,▲450,＋3.52%,12750,12830,12713,12423,17290,471030
2010/12/01,12750,12800,12700,12800,▲100,＋0.79%,12610,12820,12697,12414,360,471030
2010/11/30,12550,12750,12500,12700,▲150,＋1.20%,12580,12840,12687,12411,3350,471030
2010/11/29,12450,12600,12450,12550,▲100,＋0.80%,12630,12863,12678,12409,2370,471030
2010/11/26,12600,12600,12400,12450,▼100,－0.80%,12710,12895,12670,12405,4662,471030
2010/11/25,12600,12650,12500,12550,▼100,－0.79%,12760,12920,12665,12403,2434,471030
2010/11/24,12500,12750,12400,12650,▼300,－2.32%,12840,12933,12658,12400,7296,471030
2010/11/23,12750,12950,12750,12950,0.0,0.00%,12890,12940,12644,12398,261,471030
2010/11/22,12800,12950,12700,12950,▲250,＋1.97%,12850,12930,12630,12393,780,471030
2010/11/19,12950,12950,12700,12700,▼250,－1.93%,12810,12920,12615,12387,2111,471030
2010/11/18,13000,13000,12800,12950,▲50,＋0.39%,12820,12928,12603,12383,561,471030
2010/11/17,12650,13100,12650,12900,▲150,＋1.18%,12810,12923,12588,12375,3321,471030
2010/11/16,12550,12900,12550,12750,0.0,0.00%,12840,12923,12577,12365,4211,471030
2010/11/15,12450,12750,12450,12750,0.0,0.00%,12890,12928,12569,12354,3051,471030
2010/11/12,12850,12850,12250,12750,▼150,－1.16%,12940,12933,12560,12343,6261,471030
2010/11/11,13000,13000,12700,12900,▼150,－1.15%,12990,12928,12550,12337,1050,471030
2010/11/10,12950,13100,12950,13050,▲50,＋0.38%,13020,12920,12538,12329,5567,471030
2010/11/09,13100,13100,12900,13000,0.0,0.00%,13050,12900,12524,12321,1180,471030
2010/11/08,13000,13200,13000,13000,0.0,0.00%,13080,12885,12511,12312,1671,471030
2010/11/05,13100,13150,12850,13000,▼50,－0.38%,13120,12865,12498,12304,1680,471030
2010/11/04,13050,13200,12900,13050,▼150,－1.14%,13110,12845,12486,12300,4772,471030
2010/11/03,13300,13350,12950,13200,▲50,＋0.38%,13060,12823,12473,12295,6540,471030
2010/11/02,13400,13400,13050,13150,▼50,－0.38%,12980,12793,12455,12290,2520,471030
2010/11/01,12950,13450,12800,13200,▲250,＋1.93%,12900,12765,12439,12285,8100,471030
2010/10/29,12850,13150,12850,12950,▲150,＋1.17%,12810,12750,12423,12278,9349,471030
2010/10/28,12800,12850,12700,12800,0.0,0.00%,12790,12735,12413,12270,1461,471030
2010/10/27,12750,12850,12700,12800,▲50,＋0.39%,12800,12720,12403,12267,2830,471030
2010/10/26,12700,12800,12650,12750,0.0,0.00%,12820,12715,12392,12266,1011,471030
2010/10/25,12900,12900,12400,12750,▼100,－0.78%,12840,12705,12379,12265,6180,471030
2010/10/22,12850,12900,12750,12850,0.0,0.00%,12860,12698,12368,12265,700,471030
2010/10/21,12850,12900,12700,12850,▼50,－0.39%,12820,12688,12353,12265,990,471030
2010/10/20,12800,12900,12500,12900,▲50,＋0.39%,12800,12663,12334,12266,10850,471030
2010/10/19,12850,12950,12700,12850,0.0,0.00%,12750,12635,12318,12267,1730,471030
2010/10/18,12750,12900,12650,12850,▲200,＋1.58%,12720,12608,12303,12266,5232,471030
2010/10/15,12700,12700,12600,12650,▼100,－0.78%,12670,12593,12288,12265,670,471030
2010/10/14,12550,12800,12550,12750,▲100,＋0.79%,12660,12575,12280,12269,3580,471030
2010/10/13,12700,12700,12400,12650,▼50,－0.39%,12630,12550,12268,12272,2780,471030
2010/10/12,12600,12700,12450,12700,▲100,＋0.79%,12620,12528,12258,12275,1680,471030
2010/10/11,12600,12650,12500,12600,0.0,0.00%,12600,12500,12249,12276,1630,471030
2010/10/08,12600,12700,12400,12600,0.0,0.00%,12660,12483,12243,12278,2950,471030
2010/10/07,12700,12700,12500,12600,0.0,0.00%,12670,12465,12233,12280,1920,471030
2010/10/06,12650,12650,12500,12600,0.0,0.00%,12650,12448,12224,12280,2850,471030
2010/10/05,12900,12900,12600,12600,▼300,－2.33%,12670,12428,12216,12279,2408,471030
2010/10/04,12700,12900,12500,12900,▲250,＋1.98%,12660,12405,12203,12280,4660,471030
2010/10/01,12650,12650,12550,12650,▲150,＋1.20%,12600,12365,12184,12278,2454,471030
2010/09/30,12700,12700,12300,12500,▼200,－1.57%,12600,12340,12170,12278,1930,471030
2010/09/29,12550,12750,12500,12700,▲150,＋1.20%,12570,12320,12158,12279,4620,471030
2010/09/28,12450,12600,12400,12550,▼50,－0.40%,12500,12278,12142,12278,903,471030
2010/09/27,12650,12700,12400,12600,▼50,－0.40%,12450,12255,12130,12276,1900,471030
2010/09/24,12450,12700,12400,12650,▲300,＋2.43%,12440,12228,12118,12273,2280,471030
2010/09/20,12400,12500,12350,12350,0.0,0.00%,12370,12193,12107,12268,2490,471030
2010/09/17,12150,12450,12150,12350,▲50,＋0.41%,12350,12180,12100,12264,960,469030
2010/09/16,12450,12450,12050,12300,▼250,－1.99%,12320,12173,12094,12262,3220,469030
2010/09/15,12350,12850,12300,12550,▲250,＋2.03%,12290,12173,12091,12260,7160,469030
2010/09/14,12150,12350,12150,12300,▲50,＋0.41%,12230,12155,12083,12255,3551,469030
2010/09/13,12250,12300,12050,12250,▲50,＋0.41%,12220,12148,12079,12250,1543,469030
2010/09/10,12250,12250,12000,12200,▲50,＋0.41%,12220,12143,12088,12248,2090,469030
2010/09/09,12000,12250,12000,12150,▼100,－0.82%,12220,12145,12099,12245,1031,469030
2010/09/08,12250,12300,12100,12250,0.0,0.00%,12220,12148,12111,12242,1720,469030
2010/09/07,12250,12300,12100,12250,0.0,0.00%,12190,12148,12121,12238,1130,469030
2010/09/06,12200,12350,12200,12250,▲50,＋0.41%,12170,12148,12132,12233,4300,469030
2010/09/03,11950,12250,11950,12200,▲50,＋0.41%,12140,12148,12132,12230,2070,469030
2010/09/02,12150,12150,11900,12150,▲50,＋0.41%,12070,12145,12135,12226,1010,469030
2010/09/01,12100,12200,11950,12100,▼50,－0.41%,12060,12148,12140,12220,650,469030
2010/08/31,12100,12150,11800,12150,▲50,＋0.41%,12050,12153,12141,12218,1190,469030
2010/08/30,12000,12200,11800,12100,▲250,＋2.11%,12010,12163,12141,12213,1150,469030
2010/08/27,12000,12100,11750,11850,▼250,－2.07%,12010,12170,12143,12208,1450,469030
2010/08/26,12100,12100,12100,12100,▲50,＋0.41%,12080,12183,12152,12206,10,469030
2010/08/25,11950,12050,11950,12050,▲100,＋0.84%,12120,12178,12156,12202,440,469030
2010/08/24,12050,12100,11950,11950,▼150,－1.24%,12150,12178,12159,12198,1970,469030
2010/08/23,12150,12200,12000,12100,▼100,－0.82%,12190,12178,12163,12193,1850,469030
2010/08/20,12100,12200,12000,12200,▼100,－0.81%,12200,12160,12161,12187,1660,469030
2010/08/19,12300,12400,12200,12300,▲100,＋0.82%,12210,12148,12153,12180,2820,469030
2010/08/18,12150,12200,11950,12200,▲50,＋0.41%,12190,12130,12138,12170,1040,469030
2010/08/17,11950,12200,11950,12150,0.0,0.00%,12200,12118,12126,12161,650,469030
2010/08/16,12300,12300,11950,12150,▼100,－0.82%,12220,12118,12123,12154,1048,469030
2010/08/13,12250,12250,12250,12250,▲50,＋0.41%,12240,12113,12121,12147,10,469030
2010/08/12,12050,12200,12050,12200,▼50,－0.41%,12220,12103,12118,12139,310,469030
2010/08/11,12100,12250,12050,12250,0.0,0.00%,12220,12100,12113,12133,1630,469030
2010/08/10,12250,12300,12150,12250,0.0,0.00%,12210,12098,12110,12128,3212,469030
2010/08/09,12100,12250,12100,12250,▲100,＋0.82%,12230,12085,12113,12124,1240,469030
2010/08/06,12200,12200,12000,12150,▼50,－0.41%,12230,12078,12118,12119,922,469030
2010/08/05,12250,12350,12200,12200,0.0,0.00%,12220,12075,12126,12115,1070,469030
2010/08/04,12350,12350,12000,12200,▼150,－1.21%,12180,12055,12132,12109,1281,468980
2010/08/03,12250,12400,12200,12350,▲100,＋0.82%,12150,12035,12134,12102,3130,468980
2010/08/02,12100,12450,12100,12250,▲150,＋1.24%,12070,12008,12128,12093,5840,467060
2010/07/30,12000,12100,11700,12100,▲100,＋0.83%,11970,11983,12131,12084,2110,464030
2010/07/29,12050,12050,11850,12000,▼50,－0.41%,11940,11965,12141,12078,1440,464030
2010/07/28,11950,12150,11950,12050,▲100,＋0.84%,11930,11958,12151,12074,1391,464030
2010/07/27,11900,12000,11750,11950,▲200,＋1.70%,11910,11948,12163,12068,1440,464030
2010/07/26,12000,12150,11750,11750,▼200,－1.67%,11950,11950,12178,12062,1781,464030
2010/07/23,11800,11950,11800,11950,0.0,0.00%,12010,11960,12198,12060,622,464030
2010/07/22,12050,12050,11650,11950,0.0,0.00%,12030,11963,12215,12054,970,464030
2010/07/21,11900,12100,11900,11950,▼200,－1.65%,12070,11970,12228,12053,1400,464030
2010/07/20,12050,12150,11900,12150,▲100,＋0.83%,12120,11978,12243,12050,960,464030
2010/07/19,12050,12050,12050,12050,0.0,0.00%,12090,11973,12258,12045,51,464030
2010/07/16,12000,12100,11900,12050,▼100,－0.82%,12100,12010,12276,12044,1440,464030
2010/07/15,12200,12200,12000,12150,▼50,－0.41%,12110,12050,12292,12042,1030,464030
2010/07/14,12000,12200,11900,12200,▲200,＋1.67%,12040,12085,12303,12041,2850,464030
2010/07/13,12100,12100,12000,12000,▼100,－0.83%,11960,12118,12314,12039,581,464030
2010/07/12,12000,12150,11950,12100,0.0,0.00%,11920,12163,12328,12038,2550,464030
2010/07/09,11950,12100,11650,12100,▲300,＋2.54%,11850,12170,12335,12039,2650,464030
2010/07/08,11800,11800,11700,11800,0.0,0.00%,11780,12185,12342,12040,1412,464030
2010/07/07,11800,11850,11650,11800,0.0,0.00%,11790,12218,12357,12042,977,464030
2010/07/06,11750,11800,11700,11800,▲50,＋0.43%,11800,12235,12373,12045,531,464030
2010/07/05,11750,11750,11600,11750,0.0,0.00%,11840,12253,12387,12048,736,464030
2010/07/02,12000,12000,11600,11750,▼100,－0.84%,11880,12275,12400,12054,2860,464030
2010/07/01,11700,11850,11700,11850,0.0,0.00%,11930,12308,12413,12059,1086,464030
2010/06/30,11750,12000,11700,11850,▼150,－1.25%,11980,12333,12423,12063,1381,464030
2010/06/29,11900,12000,11900,12000,▲50,＋0.42%,12030,12353,12428,12068,520,464030
2010/06/28,11950,12150,11700,11950,▼50,－0.42%,12040,12363,12428,12072,4892,464030
2010/06/25,12150,12150,11800,12000,▼100,－0.83%,12210,12363,12428,12075,1383,464030
2010/06/24,12100,12200,11900,12100,0.0,0.00%,12380,12348,12429,12078,698,464030
2010/06/23,12100,12200,11900,12100,▲50,＋0.41%,12530,12315,12428,12082,2260,464030
2010/06/22,12600,12950,11600,12050,▼750,－5.86%,12680,12283,12426,12088,13983,464030
2010/06/21,12950,12950,12650,12800,▼50,－0.39%,12850,12280,12422,12094,740,464030
2010/06/18,12650,12850,12650,12850,0.0,0.00%,12740,12240,12407,12092,850,464030
2010/06/17,12850,12850,12600,12850,0.0,0.00%,12650,12200,12392,12090,470,464030
2010/06/16,12950,13000,12600,12850,▼50,－0.39%,12570,12153,12373,12089,1210,464030
2010/06/15,12450,13400,12350,12900,▲650,＋5.31%,12430,12115,12354,12088,4790,464030
2010/06/14,12450,12550,12200,12250,▼150,－1.21%,12280,12093,12335,12087,710,464030
2010/06/11,12500,12600,12300,12400,▼50,－0.40%,12270,12108,12328,12091,2560,464030
2010/06/10,11300,12600,11300,12450,▲300,＋2.47%,12270,12118,12317,12095,3500,464030
2010/06/09,12000,12200,11950,12150,0.0,0.00%,12250,12123,12301,12097,410,464030
2010/06/08,12200,12200,11850,12150,▼50,－0.41%,12270,12133,12294,12101,591,464030
2010/06/07,12150,12300,12000,12200,▼200,－1.61%,12280,12125,12284,12104,200,464030
2010/06/04,12450,12450,12200,12400,▲50,＋0.40%,12230,12135,12274,12106,690,464030
2010/06/03,12350,12450,12350,12350,▲100,＋0.82%,12090,12150,12261,12106,190,464030
2010/06/01,12200,12350,11950,12250,▲50,＋0.41%,11910,12163,12248,12105,580,464030
2010/05/31,11950,12200,11950,12200,▲250,＋2.09%,11750,12190,12237,12105,570,464030
2010/05/28,11950,12000,11700,11950,▲250,＋2.14%,11710,12220,12223,12105,1690,464030
2010/05/27,11450,11700,11450,11700,▲250,＋2.18%,11720,12270,12213,12108,781,464030
2010/05/26,11550,11600,11050,11450,0.0,0.00%,11790,12335,12207,12112,1592,464030
2010/05/25,11950,11950,11000,11450,▼550,－4.58%,11880,12400,12202,12118,3440,464030
2010/05/24,11950,12000,11950,12000,0.0,0.00%,12010,12468,12197,12123,30,464030
2010/05/20,12050,12100,11700,12000,▼50,－0.41%,12100,12523,12185,12124,1521,464030
2010/05/19,11750,12050,11650,12050,▲150,＋1.26%,12210,12578,12173,12128,3600,464030
2010/05/18,12200,12300,11650,11900,▼200,－1.65%,12320,12625,12161,12131,4131,464030
2010/05/17,12450,12450,12000,12100,▼350,－2.81%,12450,12670,12153,12136,2070,464030
2010/05/14,12550,12550,12250,12450,▼100,－0.80%,12500,12710,12146,12139,1600,464030
2010/05/13,12400,12600,12350,12550,▼50,－0.40%,12410,12730,12134,12138,890,464030
2010/05/12,12600,12600,12600,12600,▲50,＋0.40%,12380,12728,12119,12135,10,464030
2010/05/11,12500,12600,12450,12550,▲200,＋1.62%,12400,12723,12104,12133,961,464030
2010/05/10,12100,12500,12100,12350,▲350,＋2.92%,12410,12730,12087,12130,3630,464030
2010/05/07,12350,12400,12000,12000,▼400,－3.23%,12500,12750,12070,12130,4021,464030
2010/05/06,12500,12600,12300,12400,▼300,－2.36%,12660,12783,12058,12132,3161,464030
2010/05/04,12600,12800,12600,12700,▲100,＋0.79%,12770,12790,12038,12130,2121,464030
2010/05/03,12800,12800,12450,12600,▼200,－1.56%,12830,12783,12014,12126,1601,464030
2010/04/30,12950,12950,12600,12800,0.0,0.00%,12860,12773,11997,12122,1560,464030
2010/04/29,12950,12950,12500,12800,▼150,－1.16%,12860,12743,11973,12118,3270,464030
2010/04/28,12900,12950,12800,12950,▼50,－0.38%,12920,12703,11947,12112,1670,464030
2010/04/27,12900,13100,12700,13000,▲250,＋1.96%,12950,12653,11922,12106,5496,464030
2010/04/26,12800,12850,12650,12750,▼50,－0.39%,12950,12605,11893,12100,2660,464030
2010/04/23,13200,13200,12800,12800,▼300,－2.29%,12960,12570,11877,12096,3056,464030
2010/04/22,13000,13250,12950,13100,0.0,0.00%,12980,12528,11857,12093,3090,464030
2010/04/21,13100,13400,12950,13100,▲100,＋0.77%,12930,12463,11833,12088,14230,464030
2010/04/20,12850,13150,12850,13000,▲200,＋1.56%,12810,12403,11812,12083,10695,464030
2010/04/19,12800,12850,12500,12800,▼100,－0.78%,12710,12350,11793,12081,2980,464030
2010/04/16,12850,12900,12750,12900,▲50,＋0.39%,12690,12295,11779,12081,3290,464030
